s,left_x,left_y,right_x,right_y
0.50309896,-1.15739020,2.17391890,-1.45410893,-0.52607833
0.51315480,-1.14735346,2.17391900,-1.44403395,-0.52607759
0.52320981,-1.13732033,2.17391957,-1.43395702,-0.52607945
0.54014587,-1.12454494,2.19891893,-1.42387772,-0.52607913
0.55019927,-1.11451983,2.19891787,-1.41379611,-0.52607912
0.56713414,-1.10175331,2.22391834,-1.40371223,-0.52607917
0.57718569,-1.09173624,2.22391841,-1.39362620,-0.52607941
0.58723658,-1.08172290,2.22391891,-1.38353782,-0.52607971
0.59728664,-1.07171344,2.22391988,-1.37344711,-0.52607777
0.60733569,-1.06170801,2.22391909,-1.36335451,-0.52607825
0.62426555,-1.04896506,2.24891808,-1.35325955,-0.52607886
0.63431263,-1.03896804,2.24891864,-1.34316247,-0.52607940
0.64435893,-1.02897495,2.24891991,-1.33306292,-0.52607764
0.65440422,-1.01898593,2.24891938,-1.32296134,-0.52607819
0.67133045,-1.00626349,2.27391907,-1.31285775,-0.52607867
0.68137348,-0.99628343,2.27392012,-1.30275185,-0.52607910
0.69141549,-0.98630747,2.27391952,-1.29264370,-0.52607940
0.70833868,-0.97360159,2.29891972,-1.28253340,-0.52607964
0.71837813,-0.96363523,2.29891852,-1.27242093,-0.52607960
0.72841656,-0.95367291,2.29891813,-1.26230636,-0.52607944
0.74363023,-0.94371474,2.29891854,-1.25491951,-0.55107929
0.76054895,-0.93103215,2.32391801,-1.24479900,-0.55107883
0.77058452,-0.92108373,2.32391809,-1.23467626,-0.55107812
0.78061903,-0.91113942,2.32391916,-1.22455166,-0.55107954
0.79753441,-0.89847563,2.34891981,-1.21442451,-0.55107820
0.80756587,-0.88854181,2.34891825,-1.20429545,-0.55107896
0.81759650,-0.87861187,2.34892017,-1.19416411,-0.55107936
0.82762581,-0.86868677,2.34891819,-1.18403061,-0.55107932
0.84453517,-0.85604904,2.37391921,-1.17389483,-0.55107890
0.85456163,-0.84613416,2.37391979,-1.16375681,-0.55107808
0.86458677,-0.83622383,2.37391904,-1.15361679,-0.55107911
0.88149154,-0.82360726,2.39891951,-1.14347449,-0.55107732
0.89151329,-0.81370787,2.39891896,-1.13333037,-0.55107978
0.90153408,-0.80381287,2.39891977,-1.12318372,-0.55107932
0.91155362,-0.79392262,2.39891930,-1.11303495,-0.55107825
0.92845017,-0.78133472,2.42391848,-1.10288417,-0.55107894
0.93846613,-0.77145574,2.42391849,-1.09273121,-0.55107906
0.94848090,-0.76158128,2.42391986,-1.08257609,-0.55107853
0.96537167,-0.74901663,2.44891941,-1.07241900,-0.55107973
0.97538275,-0.73915408,2.44891898,-1.06225944,-0.55107783
0.99059159,-0.72929606,2.44892000,-1.05478803,-0.57607737
1.00060117,-0.71944283,2.44892007,-1.04462205,-0.57607911
1.01060963,-0.70959449,2.44891908,-1.03445352,-0.57607760
1.02749193,-0.69706884,2.47391781,-1.02428310,-0.57607767
1.03749633,-0.68723241,2.47392019,-1.01411068,-0.57607938
1.05437434,-0.67472485,2.49891808,-1.00393573,-0.57607778
1.06437469,-0.66490110,2.49891910,-0.99375885,-0.57607776
1.07437360,-0.65508226,2.49891922,-0.98357985,-0.57607920
1.08437097,-0.64526853,2.49891877,-0.97339877,-0.57607970
1.09436715,-0.63545953,2.49891985,-0.96321548,-0.57607923
1.11123466,-0.62299421,2.52391813,-0.95302988,-0.57607775
1.12122631,-0.61319843,2.52391800,-0.94284233,-0.57607767
1.13808846,-0.60075226,2.54891834,-0.93265283,-0.57607905
1.14807558,-0.59096967,2.54891977,-0.92246106,-0.57607924
1.16493320,-0.57854361,2.57391984,-0.91226706,-0.57607836
1.17491543,-0.56877487,2.57391797,-0.90207123,-0.57607885
1.18489635,-0.55901112,2.57391794,-0.89187315,-0.57607807
1.19487453,-0.54925711,2.57391802,-0.88167087,-0.57607886
1.20485115,-0.53950871,2.57391989,-0.87146615,-0.57607844
1.22169483,-0.52713522,2.59892001,-0.86125918,-0.57607919
1.23166585,-0.51740244,2.59891912,-0.85104981,-0.57607876
1.24850357,-0.50505208,2.62391960,-0.84083819,-0.57607942
1.25846922,-0.49533479,2.62391833,-0.83062419,-0.57607886
1.26843333,-0.48562286,2.62391916,-0.82040787,-0.57607939
1.27839565,-0.47591694,2.62391941,-0.81018936,-0.57607846
1.28835607,-0.46621659,2.62391953,-0.79996884,-0.57607861
