s,left_width,right_width
8.03757477,0.95327636,0.95327636
8.04764175,0.95323001,0.95323001
8.05770969,0.95318364,0.95318364
8.06777573,0.95313719,0.95313719
8.07784176,0.95308960,0.95308960
8.08790684,0.95304326,0.95304326
8.09797096,0.95299435,0.95299435
8.10803509,0.95294800,0.95294800
8.11809826,0.95290038,0.95290038
8.12815952,0.95285151,0.95285151
8.13822174,0.95280395,0.95280395
8.14828300,0.95275638,0.95275638
8.15834332,0.95270881,0.95270881
8.16840172,0.95265986,0.95265986
8.17846012,0.95261228,0.95261228
8.18851757,0.95256346,0.95256346
8.19857502,0.95251469,0.95251469
8.20863056,0.95246582,0.95246582
8.21868610,0.95241824,0.95241824
8.22874069,0.95236943,0.95236943
8.23879433,0.95232056,0.95232056
8.24884701,0.95227052,0.95227052
8.25889874,0.95222296,0.95222296
8.26894951,0.95217409,0.95217409
8.27900028,0.95212645,0.95212645
8.28905010,0.95207765,0.95207765
8.30458832,0.96455567,0.96455567
8.31464577,0.96450683,0.96450683
8.32470226,0.96445798,0.96445798
8.33475876,0.96441038,0.96441038
8.34481335,0.96436154,0.96436154
8.35486794,0.96431402,0.96431402
8.36492157,0.96426517,0.96426517
8.37497425,0.96421752,0.96421752
8.38502598,0.96416997,0.96416997
8.39507675,0.96412353,0.96412353
8.40512753,0.96407595,0.96407595
8.42073345,0.95150882,0.95150882
8.43079281,0.95146360,0.95146360
8.44085121,0.95141724,0.95141724
8.45090961,0.95137203,0.95137203
8.46096706,0.95132693,0.95132693
8.47742558,0.96380005,0.96380005
8.48747063,0.96375369,0.96375369
8.49751472,0.96370971,0.96370971
8.51317024,0.95115115,0.95115115
8.52322483,0.95110840,0.95110840
8.53327847,0.95106565,0.95106565
8.54333115,0.95102415,0.95102415
8.55338383,0.95098149,0.95098149
8.56343460,0.95094115,0.95094115
8.57913876,0.96341190,0.96341190
8.58920193,0.96337160,0.96337160
8.59926319,0.96333254,0.96333254
8.60932446,0.96329341,0.96329341
8.61938477,0.96325434,0.96325434
8.63573742,0.95070798,0.95070798
8.64578438,0.95067138,0.95067138
8.66153908,0.96314334,0.96314334
8.67159748,0.96310791,0.96310791
8.68791580,0.95056515,0.95056515
8.69795990,0.95053097,0.95053097
8.70800400,0.95049807,0.95049807
8.71804714,0.95046629,0.95046629
8.72809029,0.95043456,0.95043456
8.74389839,0.96291015,0.96291015
8.75395393,0.96287969,0.96287969
8.76400852,0.96285033,0.96285033
8.77406406,0.96282229,0.96282229
8.78411770,0.96279538,0.96279538
8.79417229,0.96276979,0.96276979
8.80422592,0.96274412,0.96274412
8.81427956,0.96272097,0.96272097
8.82433224,0.96269897,0.96269897
8.83438492,0.96267583,0.96267583
8.84443855,0.96265621,0.96265621
8.85449123,0.96263549,0.96263549
8.86454391,0.96261842,0.96261842
8.87459564,0.96260134,0.96260134
8.88464737,0.96258419,0.96258419
8.89470005,0.96256959,0.96256959
8.90475178,0.96255613,0.96255613
8.91480255,0.96254399,0.96254399
8.92485428,0.96253415,0.96253415
8.94083691,0.95002442,0.95002442
8.95090389,0.95001708,0.95001708
8.96097088,0.95000974,0.95000974
8.97103786,0.97500490,0.97500490
8.98110485,0.97500244,0.97500244
8.99714756,0.96249877,0.96249877
9.00723076,0.96249874,0.96249874
9.01731491,0.96250000,0.96250000
9.02739906,0.96250247,0.96250247
9.03748417,0.96250611,0.96250611
9.04756927,0.96251340,0.96251340
9.05765533,0.96252076,0.96252076
9.06774139,0.96252926,0.96252926
9.07782841,0.96254028,0.96254028
9.08791637,0.96255372,0.96255372
