x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
-0.43786067,1.08642083,1.69604859,1.69604859,3.39209719,-0.26777845,2.77391983,-0.60794289,-0.60107817
-0.42794542,1.08641959,1.69601317,1.69601317,3.39202634,-0.25820831,2.77391773,-0.59768253,-0.60107856
-0.41803165,1.08641940,1.69597907,1.69597907,3.39195814,-0.24864226,2.77391821,-0.58742103,-0.60107941
-0.40811927,1.08642020,1.69594362,1.69594362,3.39188724,-0.23908069,2.77391856,-0.57715785,-0.60107816
-0.39695903,1.09891965,1.70847174,1.70847174,3.41694348,-0.22702443,2.79891904,-0.56689362,-0.60107974
-0.38818885,1.08752686,1.71988404,1.71988404,3.43976808,-0.21747696,2.79891768,-0.55890074,-0.62386397
-0.37839150,1.08642083,1.72096076,1.72096076,3.44192151,-0.20793352,2.79891900,-0.54884947,-0.62607735
-0.36848527,1.08642007,1.72092409,1.72092409,3.44184818,-0.19839446,2.79891790,-0.53857609,-0.62607777
-0.35858055,1.08642049,1.72088878,1.72088878,3.44177755,-0.18885941,2.79891951,-0.52830169,-0.62607854
-0.34744126,1.09891973,1.73341309,1.73341309,3.46682618,-0.17685637,2.82391878,-0.51802615,-0.62607933
-0.33754207,1.09892037,1.73337519,1.73337519,3.46675037,-0.16733493,2.82391865,-0.50774922,-0.62607791
-0.32641375,1.11142045,1.74589959,1.74589959,3.49179919,-0.15535595,2.84891998,-0.49747155,-0.62607908
-0.31652027,1.11142031,1.74586056,1.74586056,3.49172113,-0.14584793,2.84891853,-0.48719261,-0.62607791
-0.30662817,1.11142022,1.74582404,1.74582404,3.49164808,-0.13634344,2.84891977,-0.47691290,-0.62607933
-0.29673748,1.11142020,1.74578492,1.74578492,3.49156984,-0.12684297,2.84891864,-0.46663198,-0.62607825
-0.28684812,1.11142033,1.74574832,1.74574832,3.49149664,-0.11734588,2.84892031,-0.45635036,-0.62607965
-0.27574342,1.12392011,1.75826784,1.75826784,3.51653569,-0.10541930,2.87391882,-0.44606754,-0.62607861
-0.26585958,1.12392081,1.75822875,1.75822875,3.51645749,-0.09593520,2.87391910,-0.43578396,-0.62607749
-0.25597707,1.12392053,1.75819098,1.75819098,3.51638195,-0.08645434,2.87391983,-0.42549981,-0.62607877
-0.24609586,1.12392043,1.75815065,1.75815065,3.51630130,-0.07697713,2.87391830,-0.41521460,-0.62607745
-0.23621596,1.12392055,1.75811286,1.75811286,3.51622572,-0.06750307,2.87391964,-0.40492885,-0.62607853
-0.22513529,1.13641947,1.77063114,1.77063114,3.54126228,-0.05562810,2.89891825,-0.39464247,-0.62607931
-0.21526067,1.13642038,1.77059074,1.77059074,3.54118147,-0.04616621,2.89891821,-0.38435513,-0.62607746
-0.20538737,1.13642047,1.77055178,1.77055178,3.54110357,-0.03670738,2.89891889,-0.37406736,-0.62607795
-0.19551530,1.13642084,1.77051265,1.77051265,3.54102530,-0.02725163,2.89891974,-0.36377897,-0.62607806
-0.18564445,1.13642035,1.77047244,1.77047244,3.54094487,-0.01779891,2.89891873,-0.35348999,-0.62607802
-0.17458722,1.14892133,1.78298942,1.78298942,3.56597884,-0.00597398,2.92392016,-0.34320047,-0.62607750
-0.16472179,1.14891951,1.78294920,1.78294920,3.56589840,0.00346709,2.92391820,-0.33291066,-0.62607918
-0.15485724,1.14892053,1.78290891,1.78290891,3.56581783,0.01290563,2.92391907,-0.32262010,-0.62607801
-0.14499385,1.14891951,1.78286859,1.78286859,3.56573719,0.02234152,2.92391790,-0.31232921,-0.62607889
-0.13513152,1.14892021,1.78282956,1.78282956,3.56565912,0.03177499,2.92391978,-0.30203802,-0.62607935
-0.12409791,1.16142033,1.79534431,1.79534431,3.59068863,0.04355062,2.94892003,-0.29174644,-0.62607937
-0.11424079,1.16141986,1.79530278,1.79530278,3.59060557,0.05297289,2.94891858,-0.28145447,-0.62607886
-0.10438464,1.16141993,1.79526124,1.79526124,3.59052248,0.06239291,2.94891767,-0.27116219,-0.62607781
-0.09336626,1.17392027,1.80777583,1.80777583,3.61555166,0.07413732,2.97391916,-0.26086985,-0.62607862
