s,left_x,left_y,right_x,right_y
2.95000005,-15.73999834,-1.39685474,-13.15000118,-1.40317555
2.96000004,-15.73999789,-1.38688103,-13.15000057,-1.39315120
2.97000003,-15.73999839,-1.37690615,-13.15000092,-1.38312815
2.98000002,-15.73999881,-1.36692805,-13.15000134,-1.37310806
2.99000001,-15.73999687,-1.35694879,-13.14999924,-1.36308928
3.00000000,-15.73999832,-1.34696618,-13.15000054,-1.35307333
3.00999999,-15.73999874,-1.33698165,-13.15000096,-1.34305916
3.01999998,-15.73999767,-1.32699571,-13.14999989,-1.33304605
3.02999997,-15.73999817,-1.31700667,-13.15000024,-1.32303601
3.03999996,-15.73999710,-1.30701623,-13.14999917,-1.31302704
3.04999995,-15.73999848,-1.29702332,-13.15000054,-1.30302055
3.05999994,-15.73999741,-1.28702785,-13.14999947,-1.29301644
3.06999993,-15.73999878,-1.27703108,-13.15000085,-1.28301349
3.07999992,-15.73999779,-1.26703175,-13.14999970,-1.27301292
3.08999991,-15.73999909,-1.25702995,-13.15000115,-1.26301483
3.09999990,-15.73999802,-1.24702611,-13.15000008,-1.25301840
3.10999990,-15.73999695,-1.23702110,-13.15000146,-1.24302327
3.11999989,-15.73999737,-1.22701275,-13.14999944,-1.23303097
3.13000011,-15.73999874,-1.21700222,-13.15000081,-1.22304021
3.14000010,-15.73999760,-1.20698937,-13.14999981,-1.21305206
3.15000010,-15.73999802,-1.19697470,-13.15000023,-1.20306580
3.16000009,-15.73999687,-1.18695863,-13.14999924,-1.19308060
3.17000008,-15.73999824,-1.17694010,-13.15000061,-1.18309788
3.18000007,-15.73999858,-1.16691887,-13.15000111,-1.17311741
3.19000006,-15.73999892,-1.15689507,-13.14999916,-1.16313932
3.20000005,-15.73999690,-1.14686999,-13.14999958,-1.15316239
3.21000004,-15.73999724,-1.13684297,-13.15000007,-1.14318725
3.22000003,-15.73999906,-1.12681261,-13.14999961,-1.13321494
3.23000002,-15.73999845,-1.11677980,-13.14999915,-1.12324511
3.24000001,-15.73999783,-1.10674558,-13.15000113,-1.11327634
3.25000000,-15.73999722,-1.09670943,-13.15000067,-1.10330936
3.25999999,-15.73999809,-1.08667147,-13.14999926,-1.09334426
3.26999998,-15.73999740,-1.07662952,-13.15000131,-1.08338259
3.27999997,-15.73999732,-1.06658705,-13.15000139,-1.07342163
3.28999996,-15.73999811,-1.05654265,-13.15000005,-1.06346245
3.29999995,-15.73999708,-1.04649491,-13.14999917,-1.05350610
3.30999994,-15.73999691,-1.03644600,-13.14999932,-1.04355106
3.31999993,-15.73999824,-1.02639386,-13.15000095,-1.03359896
3.32999992,-15.73999713,-1.01634033,-13.15000015,-1.02364793
3.33999991,-15.73999845,-1.00628369,-13.14999934,-1.01369998
3.34999990,-15.73999883,-0.99622576,-13.15000002,-1.00375321
3.35999990,-15.73999920,-0.98616531,-13.15000070,-0.99380886
3.36999989,-15.73999862,-0.97610300,-13.15000043,-0.98386634
3.38000011,-15.73999796,-0.96603834,-13.15000023,-0.97392518
3.39000010,-15.73999887,-0.95597145,-13.15000145,-0.96398674
3.40000010,-15.73999874,-0.94590263,-13.14999935,-0.95405008
3.41000009,-15.73999712,-0.93583065,-13.15000063,-0.94411642
3.42000008,-15.73999848,-0.92575720,-13.15000002,-0.93418377
3.43000007,-15.73999740,-0.91568188,-13.14999940,-0.92425296
3.44000006,-15.73999781,-0.90560398,-13.15000027,-0.91432449
3.45000005,-15.73999822,-0.89552491,-13.15000114,-0.90439733
3.46000004,-15.73999759,-0.88544262,-13.15000113,-0.89447313
3.47000003,-15.73999704,-0.87535775,-13.15000105,-0.88455129
3.48000002,-15.73999695,-0.86527077,-13.14999913,-0.87463104
3.49000001,-15.73999686,-0.85518255,-13.14999965,-0.86471203
3.50000000,-15.73999921,-0.84509246,-13.15000018,-0.85479485
3.50999999,-15.73999808,-0.83499850,-13.14999982,-0.84488121
3.51999998,-15.73999852,-0.82490261,-13.15000088,-0.83496934
3.52999997,-15.73999793,-0.81480549,-13.15000106,-0.82505871
3.53999996,-15.73999733,-0.80470643,-13.15000124,-0.81514985
3.54999995,-15.73999728,-0.79460414,-13.14999951,-0.80524395
3.55999994,-15.73999714,-0.78450103,-13.15000030,-0.79533845
3.56999993,-15.73999856,-0.77439404,-13.15000006,-0.78543649
3.57999992,-15.73999896,-0.76428512,-13.15000138,-0.77553630
3.58999991,-15.73999691,-0.75417433,-13.15000026,-0.76563794
3.59999990,-15.73999879,-0.74406153,-13.15000062,-0.75574129
3.60999990,-15.73999720,-0.73394751,-13.15000011,-0.74584588
3.61999989,-15.73999858,-0.72382960,-13.15000013,-0.73595399
3.63000011,-15.73999752,-0.71371011,-13.15000015,-0.72606299
3.64000010,-15.73999795,-0.70358833,-13.14999922,-0.71617465
3.65000010,-15.73999743,-0.69346397,-13.14999978,-0.70628866
3.66000009,-15.73999831,-0.68333825,-13.14999945,-0.69640379
3.67000008,-15.73999824,-0.67321065,-13.15000061,-0.68652074
3.68000007,-15.73999713,-0.66308041,-13.15000090,-0.67663998
3.69000006,-15.73999759,-0.65294693,-13.15000015,-0.66676218
3.70000005,-15.73999702,-0.64281151,-13.15000097,-0.65688613
