s,left_width,right_width
6.09000015,1.42122070,1.17325195
6.09999990,1.42185059,1.17265625
6.11000013,1.42248291,1.17205811
6.11999989,1.42311768,1.17145752
6.13000011,1.42375244,1.17085449
6.13999987,1.42439209,1.17025146
6.15000010,1.42503174,1.16964355
6.15999985,1.42567383,1.16903320
6.17000008,1.42631836,1.16842285
6.17999983,1.42696533,1.16781006
6.19000006,1.42761475,1.16719238
6.19999981,1.42826660,1.16657471
6.21000004,1.42891846,1.16595459
6.21999979,1.42957275,1.16533203
6.23000002,1.43022949,1.16470947
6.23999977,1.43088623,1.16408203
6.25000000,1.43154785,1.16345459
6.26000023,1.43221191,1.16282471
6.26999998,1.43287598,1.16219238
6.28000021,1.43354248,1.16155762
6.28999996,1.43421143,1.16092041
6.30000019,1.43488037,1.16028076
6.30999994,1.43555176,1.15964111
6.32000017,1.43622803,1.15899902
6.32999992,1.43690430,1.15835449
6.34000015,1.43758057,1.15770752
6.34999990,1.43826172,1.15705811
6.36000013,1.43894287,1.15640869
6.36999989,1.43962402,1.15575684
6.38000011,1.44031006,1.15510254
6.38999987,1.44099609,1.15444580
6.40000010,1.44168701,1.15378662
6.40999985,1.44237549,1.15312744
6.42000008,1.44306641,1.15246582
6.42999983,1.44375977,1.15180420
6.44000006,1.44445557,1.15113770
6.44999981,1.44515381,1.15046875
6.46000004,1.44585205,1.14979980
6.46999979,1.44655273,1.14913086
6.48000002,1.44725342,1.14845703
6.48999977,1.44795654,1.14778320
6.50000000,1.44866211,1.14710693
6.51000023,1.44937012,1.14642822
6.51999998,1.45007813,1.14574951
6.53000021,1.45078857,1.14506836
6.53999996,1.45149902,1.14438477
6.55000019,1.45221191,1.14370117
6.55999994,1.45292725,1.14301514
6.57000017,1.45364502,1.14232422
6.57999992,1.45436035,1.14163574
6.59000015,1.45508057,1.14094482
6.59999990,1.45580078,1.21041504
6.61000013,1.45652344,1.20971924
6.61999989,1.45724609,1.20902588
6.63000011,1.45797119,1.20832764
6.63999987,1.45869873,1.20762695
6.65000010,1.45942383,1.20692871
6.65999985,1.46015381,1.20622559
6.67000008,1.46088379,1.20552246
6.67999983,1.46161621,1.20481689
6.69000006,1.46235107,1.20411133
6.69999981,1.46308350,1.20340332
6.71000004,1.46381836,1.20269287
6.71999979,1.46455566,1.20198242
6.73000002,1.46529541,1.20126953
6.73999977,1.46603516,1.20055664
6.75000000,1.46677490,1.19984131
6.76000023,1.46751709,1.19912354
6.76999998,1.46826172,1.19840576
6.78000021,1.46900635,1.19768555
6.78999996,1.46975098,1.19696289
6.80000019,1.47049805,1.19624023
6.80999994,1.47124756,1.19551758
6.82000017,1.47199707,1.19479248
6.82999992,1.47274658,1.19406494
6.84000015,1.47349854,1.19333740
6.84999990,1.47425049,1.19260742
6.86000013,1.47500488,1.19187744
6.86999989,1.47575928,1.19114502
6.88000011,1.47651611,1.20237061
6.88999987,1.47727295,1.25986084
6.90000010,1.47802979,1.25912598
6.90999985,1.47878906,1.25838867
6.92000008,1.47955078,1.25765137
6.92999983,1.48031250,1.25691162
6.94000006,1.48107178,1.25617188
6.94999981,1.48183594,1.25543213
6.96000004,1.48260010,1.25468750
6.96999979,1.48336426,1.25394531
6.98000002,1.48413086,1.25320068
6.98999977,1.48489746,1.25245361
7.00000000,1.48566650,1.25170654
7.01000023,1.48643555,1.25095947
7.01999998,1.48720459,1.25020752
7.03000021,1.48797607,1.24945801
7.03999996,1.48874756,1.24870605
7.05000019,1.48951904,1.24795410
7.05999994,1.49029053,1.24719971
7.07000017,1.49106689,1.24644531
7.07999992,1.49184082,1.24568848
7.09000015,1.49261719,1.24493164
7.09999990,1.49339355,1.24417480
7.11000013,1.49416992,1.24341309
7.11999989,1.49494873,1.24265381
7.13000011,1.49572510,1.24189453
7.13999987,1.49650391,1.24113281
7.15000010,1.49728516,1.24036865
7.15999985,1.49806396,1.23960693
7.17000008,1.49884766,1.23884033
7.17999983,1.49962891,1.23807373
7.19000006,1.50041260,1.23730713
7.19999981,1.50119385,1.23654053
7.21000004,1.50197754,1.23577393
7.21999979,1.50276367,1.23500244
7.23000002,1.50354736,1.23423340
7.23999977,1.50433350,1.26731445
7.25000000,1.50511963,1.30289063
7.26000023,1.50590576,1.30211914
7.26999998,1.50669434,1.30134521
7.28000021,1.50748047,1.30057129
7.28999996,1.50827148,1.29979736
7.30000019,1.50906006,1.29902100
7.30999994,1.50984863,1.29824463
7.32000017,1.51063721,1.29746826
7.32999992,1.51142822,1.29669189
7.34000015,1.51221924,1.29591309
7.34999990,1.51301025,1.29513428
7.36000013,1.51380371,1.29435303
7.36999989,1.51459473,1.29357422
7.38000011,1.51538574,1.29279297
7.38999987,1.51617920,1.29201172
7.40000010,1.51697266,1.29122803
7.40999985,1.51776611,1.29044678
7.42000008,1.51855957,1.28966309
7.42999983,1.51935547,1.28887939
7.44000006,1.52014893,1.28809326
7.44999981,1.52094482,1.28730713
7.46000004,1.52174072,1.28652100
7.46999979,1.52253418,1.28573486
7.48000002,1.52333008,1.28494873
7.48999977,1.52412598,1.28416260
7.50000000,1.52492432,1.28337158
7.51000023,1.52572021,1.28258545
7.51999998,1.52651611,1.28179688
7.53000021,1.52731201,1.28100586
7.53999996,1.52811035,1.28021729
7.55000019,1.52890625,1.27942627
7.55999994,1.52970459,1.27863525
7.57000017,1.53050049,1.27784424
7.57999992,1.53129883,1.27705322
7.59000015,1.53209717,1.27625977
7.59999990,1.53289551,1.34567627
7.61000013,1.53369385,1.34488525
7.61999989,1.53449219,1.34409180
7.63000011,1.53529053,1.34329590
7.63999987,1.53608643,1.34250488
7.65000010,1.53688477,1.34170898
7.65999985,1.53768311,1.34091553
7.67000008,1.53848145,1.34011963
7.67999983,1.53927979,1.33932617
7.69000006,1.54007813,1.33853027
7.69999981,1.54087646,1.33773438
7.71000004,1.54167480,1.33693848
7.71999979,1.54247314,1.33614258
7.73000002,1.54326904,1.33534668
