s,left_width,right_width
7.69219303,1.06686409,1.06686409
7.70766163,1.07511848,1.07511848
7.71952534,1.07548952,1.07548952
7.73512030,1.06855358,1.06855358
7.75052166,1.06173446,1.06173446
7.76573658,1.05503053,1.05503053
7.78076649,1.04844222,1.04844222
7.79561710,1.04196902,1.04196902
7.81028986,1.03560908,1.03560908
7.82479191,1.02936276,1.02936276
7.83912516,1.02322897,1.02322897
7.85156822,1.01421635,1.01421635
7.86351681,1.00450780,1.00450780
7.87535524,0.99489503,0.99489503
7.88708496,0.98537119,0.98537119
7.89871073,0.97593009,0.97593009
7.91023493,0.96657107,0.96657107
7.92717600,0.97474259,0.97474259
7.94184971,0.97962158,0.97962158
7.95452404,0.97295160,0.97295160
7.96792698,0.96789541,0.96789541
7.98119497,0.96294066,0.96294066
7.99433470,0.95808724,0.95808724
8.00734711,0.95333360,0.95333360
8.02023506,0.94867911,0.94867911
8.03300190,0.94412212,0.94412212
8.04565334,0.93966301,0.93966301
8.05819035,0.93529794,0.93529794
8.07054996,0.94467765,0.94467765
8.08574009,0.95516110,0.95516110
8.09648132,0.94657464,0.94657464
8.10716438,0.93799925,0.93799925
8.11779594,0.92943249,0.92943249
8.12837791,0.92086425,0.92086425
8.13891983,0.91229132,0.91229132
8.14942265,0.90370364,0.90370364
8.16149902,0.90010881,0.90010881
8.17350292,0.89663213,0.89663213
8.18541813,0.89323631,0.89323631
8.19724751,0.88992056,0.88992056
8.20899487,0.88668712,0.88668712
8.22066116,0.88352897,0.88352897
8.23224926,0.88044912,0.88044912
8.24376106,0.87744514,0.87744514
8.25520039,0.87451533,0.87451533
8.26656723,0.87165771,0.87165771
8.27786636,0.86887345,0.86887345
8.28909779,0.86615969,0.86615969
8.30026531,0.86351560,0.86351560
8.31136990,0.86093867,0.86093867
8.32241440,0.85843027,0.85843027
8.33340073,0.85598748,0.85598748
8.34432983,0.85360947,0.85360947
8.35520458,0.85129391,0.85129391
8.36602783,0.84904171,0.84904171
8.37590408,0.84191908,0.84191908
8.38610363,0.83293208,0.83293208
8.39640331,0.82378166,0.82378166
8.40681076,0.81446043,0.81446043
8.41723347,0.81162235,0.81162235
8.42793941,0.80978138,0.80978138
8.43860340,0.80799081,0.80799081
8.44922543,0.80625001,0.80625001
8.45980644,0.80455693,0.80455693
8.47035027,0.80291392,0.80291392
8.48085594,0.80131461,0.80131461
8.49132633,0.79976194,0.79976194
8.50176144,0.79825067,0.79825067
8.51216316,0.79678333,0.79678333
8.52253437,0.79535757,0.79535757
8.53287220,0.79397229,0.79397229
8.54318142,0.79262459,0.79262459
8.55346298,0.79131725,0.79131725
8.56371593,0.79004626,0.79004626
8.57660103,0.80043334,0.80043334
8.59170246,0.81386600,0.81386600
8.60200882,0.81266363,0.81266363
8.61228943,0.81149528,0.81149528
8.62254524,0.81036009,0.81036009
8.63277817,0.80925797,0.80925797
8.64299011,0.80818741,0.80818741
8.65318012,0.80714846,0.80714846
8.66335011,0.80613882,0.80613882
8.67406368,0.79800778,0.79800778
8.68788815,0.78459599,0.78459599
8.69837952,0.77737175,0.77737175
8.70858669,0.77650383,0.77650383
8.71877670,0.77566280,0.77566280
8.72894955,0.77484382,0.77484382
8.73910618,0.77405027,0.77405027
8.74924755,0.77327891,0.77327891
8.75937366,0.77252933,0.77252933
8.76948643,0.77180185,0.77180185
8.77958488,0.77109383,0.77109383
8.78967094,0.77040662,0.77040662
8.79974365,0.76973641,0.76973641
8.80980492,0.76908549,0.76908549
8.81985474,0.76845232,0.76845232
8.82989407,0.76783811,0.76783811
8.83992386,0.76723758,0.76723758
8.84994221,0.76665292,0.76665292
8.85995293,0.76608397,0.76608397
8.86995411,0.76553111,0.76553111
8.87994671,0.76498883,0.76498883
8.88993168,0.76446290,0.76446290
8.89990902,0.76394896,0.76394896
8.90987873,0.76344843,0.76344843
8.91984272,0.76296011,0.76296011
8.92979908,0.76248415,0.76248415
8.93975067,0.76201777,0.76201777
8.94969559,0.76156356,0.76156356
8.95963573,0.76112057,0.76112057
8.96957016,0.76068730,0.76068730
9.00080681,0.76323619,0.76323619
9.02115440,0.75985112,0.75985112
9.03124523,0.75944693,0.75944693
9.04133224,0.75905274,0.75905274
9.05141544,0.75866708,0.75866708
9.06149387,0.75828861,0.75828861
9.07157040,0.75792110,0.75792110
9.08164310,0.75756098,0.75756098
9.09171295,0.75720819,0.75720819
9.10178089,0.75686389,0.75686389
9.11184597,0.75652721,0.75652721
9.12190914,0.75619758,0.75619758
9.13197136,0.75587633,0.75587633
9.14203167,0.75556269,0.75556269
9.15209007,0.75525503,0.75525503
9.16214752,0.75495495,0.75495495
9.17220402,0.75466304,0.75466304
9.18225956,0.75437758,0.75437758
9.19231415,0.75409921,0.75409921
9.20236778,0.75382940,0.75382940
9.21242142,0.75356449,0.75356449
9.22247410,0.75330803,0.75330803
9.23252583,0.75305915,0.75305915
9.24257755,0.75281732,0.75281732
9.25262833,0.75258416,0.75258416
9.26267910,0.75235828,0.75235828
9.27272892,0.75214002,0.75214002
9.28277779,0.75193116,0.75193116
9.29282570,0.75172966,0.75172966
9.30287361,0.75153681,0.75153681
9.31291962,0.75135503,0.75135503
9.32296467,0.75118050,0.75118050
9.34944725,0.77605100,0.77605100
