s,left_x,left_y,right_x,right_y
4.89190292,2.55999804,-4.53813314,-0.08999925,-5.36109018
4.90202427,2.55999875,-4.53306532,-0.08999794,-5.38640070
4.91220808,2.55999994,-4.52794027,-0.08999867,-5.41189337
4.92245865,2.55999851,-4.52275944,-0.08999829,-5.43757534
4.93277836,2.55999923,-4.51752520,-0.08999809,-5.46344948
4.94317245,2.55999827,-4.51223993,-0.08999785,-5.48952293
4.95364475,2.55999875,-4.50690651,-0.08999847,-5.51580095
4.96420050,2.55999947,-4.50152731,-0.08999956,-5.54229116
4.97484159,2.55999827,-4.49610519,-0.08999962,-5.56899548
4.98557281,2.55999851,-4.49064064,-0.08999820,-5.59592295
5.01057339,2.55999947,-4.48513460,-0.03999835,-5.60160589
5.02118587,2.55999804,-4.47959232,-0.03999866,-5.62837315
5.03189659,2.55999994,-4.47401237,-0.03999958,-5.65537405
5.04270983,2.56000018,-4.46839809,-0.03999962,-5.68261528
5.05363035,2.55999899,-4.46275234,-0.03999968,-5.71010160
5.06466007,2.55999875,-4.45707464,-0.03999872,-5.73783922
5.07580376,2.55999994,-4.45136738,-0.03999968,-5.76583338
5.08706427,2.55999875,-4.44563341,-0.03999869,-5.79408884
5.09844685,2.55999875,-4.43987322,-0.03999936,-5.82261419
5.10995245,2.55999970,-4.43408823,-0.03999977,-5.85140991
5.12158775,2.55999827,-4.42828178,-0.03999803,-5.88048697
5.13335466,2.55999923,-4.42245388,-0.03999912,-5.90984869
5.14525938,2.55999875,-4.41660833,-0.03999932,-5.93950415
