s,left_width,right_width
4.84999990,1.27834964,1.09197021
4.86000013,1.28045654,1.08437252
4.86999989,1.28249025,1.10532963
4.88000011,1.28445315,1.12291753
4.88999987,1.28635252,1.11544681
4.90000010,1.28818607,1.10806644
4.90999985,1.28996098,1.13879633
4.92000008,1.29167724,1.14659667
4.92999983,1.29333985,1.13938475
4.94000006,1.29494870,1.13291991
4.94999981,1.29650879,1.17791748
4.96000004,1.29802489,1.17090333
4.96999979,1.29949713,1.16400146
4.98000002,1.30092776,1.18752444
4.98999977,1.30232418,1.20272946
5.00000000,1.30368650,1.19606686
5.01000023,1.30501711,1.19513428
5.01999998,1.30631840,1.26172364
5.03000021,1.30759275,1.28033936
5.03999996,1.30884516,1.27397215
5.05000019,1.31007564,1.28359377
5.05999994,1.31128907,1.31310058
5.07000017,1.31248534,1.30704343
5.07999992,1.31366944,1.31557369
5.09000015,1.31484377,1.40711176
5.09999990,1.31600833,1.44301510
5.11000013,1.31717038,1.43728268
5.11999989,1.31832278,1.46835208
5.13000011,1.31947756,1.57883549
5.13999987,1.32063234,1.57335210
5.15000010,1.32179439,1.56803715
5.15999985,1.32296145,1.56289554
5.17000008,1.32413816,1.50736570
5.17999983,1.32532716,1.50263429
5.19000006,1.32653320,1.49807858
5.19999981,1.32775640,1.49369872
5.21000004,1.32899904,1.48949468
5.21999979,1.33026612,1.48546875
5.23000002,1.33156002,1.48162353
5.23999977,1.33288085,1.47796142
5.25000000,1.33423340,1.47448492
5.26000023,1.33561766,1.42107177
5.26999998,1.33703852,1.41800046
5.28000021,1.33849120,1.41512203
5.28999996,1.33998287,1.41243160
5.30000019,1.34151852,1.40993166
5.30999994,1.34310055,1.40762937
5.32000017,1.34472895,1.40552247
5.32999992,1.34640384,1.40361333
5.34000015,1.34813237,1.40190923
5.34999990,1.34991455,1.40041018
5.36000013,1.35175049,1.39911866
5.36999989,1.35364258,1.39803958
5.38000011,1.35559571,1.39717531
5.38999987,1.35760736,1.39653075
5.40000010,1.35967529,1.39611328
5.40999985,1.36180425,1.39592290
5.42000008,1.36400151,1.39596438
5.42999983,1.36626220,1.39623535
5.44000006,1.34104979,1.39674807
5.44999981,1.32065427,1.39750004
5.46000004,1.32305908,1.39850092
5.46999979,1.32552731,1.34928226
5.48000002,1.32806158,1.35071528
5.48999977,1.33066165,1.35240233
5.50000000,1.33332765,1.35434818
5.51000023,1.33605719,1.35655761
5.51999998,1.33885503,1.35903811
5.53000021,1.34171629,1.36179447
5.53999996,1.34464359,1.36483395
5.55000019,1.34763181,1.36815917
5.55999994,1.35068119,1.37178218
5.57000017,1.35379148,1.37570310
5.57999992,1.35696042,1.37993169
5.59000015,1.36019039,1.38447261
5.59999990,1.36347651,1.38933110
5.61000013,1.36681640,1.39451909
5.61999989,1.37020993,1.40003908
5.63000011,1.37364995,1.40590334
5.63999987,1.37713623,1.41211665
5.65000010,1.38066649,1.41868651
5.65999985,1.38423336,1.42562497
5.67000008,1.38783443,1.43294191
5.67999983,1.39146245,1.44063962
5.69000006,1.39511716,1.44873536
5.69999981,1.39879155,1.45723140
5.71000004,1.40247798,1.46614504
5.71999979,1.40617192,1.47548091
5.73000002,1.40986812,1.43062747
5.73999977,1.41354978,1.44059324
5.75000000,1.41721439,1.45100832
5.76000023,1.42085934,1.46188474
5.76999998,1.42447507,1.47323239
5.78000021,1.42805421,1.48506832
5.78999996,1.43158686,1.49739742
5.80000019,1.43506837,1.51023924
5.80999994,1.43848634,1.52360106
5.82000017,1.44183588,1.53749752
5.82999992,1.44510496,1.55193853
5.84000015,1.44828856,1.56694090
5.84999990,1.45137691,1.58250976
5.86000013,1.45434332,1.59868407
5.86999989,1.45720220,1.61544430
5.88000011,1.45996094,1.63279057
5.88999987,1.46261477,1.65073001
5.90000010,1.46516848,1.66926515
5.90999985,1.46761966,1.68839598
5.92000008,1.46997070,1.70812750
5.92999983,1.47222412,1.72845948
5.94000006,1.47437012,1.74940431
5.94999981,1.47641110,1.77095950
5.96000004,1.47835934,1.77237058
5.96999979,1.48021483,1.75250006
5.98000002,1.48198247,1.77538824
5.98999977,1.48365963,1.79887450
6.00000000,1.48524904,1.82296145
6.01000023,1.48675299,1.84764647
6.01999998,1.48817134,1.87293458
6.03000021,1.48950434,1.89882815
6.03999996,1.49074709,1.92532718
6.05000019,1.49190426,1.95243895
6.05999994,1.49297607,1.98015869
6.07000017,1.49396241,1.98249996
6.07999992,1.49486578,1.95642817
6.09000015,1.49567866,1.93133545
6.09999990,1.49640620,1.83621097
6.11000013,1.49704099,1.81354976
6.11999989,1.49758542,1.79172122
6.13000011,1.49803472,1.77068603
6.13999987,1.49838626,1.75041020
6.15000010,1.49863768,1.73085940
6.15999985,1.49878907,1.71199954
6.17000008,1.49883056,1.69380617
6.17999983,1.49876225,1.67624760
6.19000006,1.49857914,1.65929937
6.19999981,1.49827886,1.64293218
6.21000004,1.49785399,1.62712646
6.21999979,1.49730229,1.61185300
6.23000002,1.49661374,1.59709477
6.23999977,1.49579096,1.58283198
6.25000000,1.49481928,1.56903803
6.26000023,1.49369872,1.49240971
6.26999998,1.49242187,1.47986329
6.28000021,1.49097657,1.46772456
6.28999996,1.48936284,1.45597899
6.30000019,1.48756838,1.44460690
6.30999994,1.48559082,1.43359613
6.32000017,1.48342037,1.42293453
6.32999992,1.48104978,1.41261232
6.34000015,1.47846925,1.40260744
6.34999990,1.47567630,1.39291501
6.36000013,1.47265625,1.38351810
6.36999989,1.46940434,1.31445312
6.38000011,1.46591306,1.30586421
6.38999987,1.46217036,1.29753661
6.40000010,1.45816410,1.28945553
6.40999985,1.45389163,1.28161383
6.42000008,1.44933844,1.27400148
6.42999983,1.44449949,1.26661134
6.44000006,1.43936038,1.25943851
6.44999981,1.43391109,1.25247562
6.46000004,1.42814696,1.24570799
6.46999979,1.42205811,1.23913574
6.48000002,1.41563237,1.23274660
6.48999977,1.40885746,1.22653568
6.50000000,1.40173101,1.22049558
6.51000023,1.39423335,1.21462405
6.51999998,1.38636231,1.20891356
6.53000021,1.37810302,1.20335698
6.53999996,1.36945069,1.19795406
6.55000019,1.36038816,1.19269526
6.55999994,1.35091066,1.18757570
6.57000017,1.34100580,1.18259275
6.57999992,1.33067143,1.17773676
6.59000015,1.31989253,1.17300785
6.59999990,1.30866456,1.16840088
6.61000013,1.29697514,1.16391110
6.61999989,1.28481686,1.15953863
6.63000011,1.27217531,1.09965336
6.63999987,1.25905275,1.09559572
6.65000010,1.24544191,1.09163570
6.65999985,1.23133540,1.08777094
6.67000008,1.21672857,1.08399904
6.67999983,1.20161867,1.08031499
6.69000006,1.18599856,1.07671881
6.69999981,1.16986573,1.07320797
6.71000004,1.15322018,1.06977785
6.71999979,1.13605952,1.06642580
6.73000002,1.11838138,1.06314945
6.73999977,1.10016847,1.05995357
6.75000000,1.08143795,1.05682862
6.76000023,1.06219482,1.05377686
6.76999998,1.04244137,1.05079591
6.78000021,1.02218509,1.04788578
6.78999996,1.00143063,1.04504395
6.80000019,0.98018312,1.04226804
6.80999994,0.97624266,1.03956294
6.82000017,0.97787595,1.03692138
6.82999992,0.97958255,1.03434813
6.84000015,0.98136961,1.03184080
6.84999990,0.98323488,1.02939939
6.86000013,0.97022462,1.02702391
6.86999989,0.94603515,1.02471197
6.88000011,0.92145997,1.02245855
6.88999987,0.89652830,1.02026367
6.90000010,0.88505614,1.01812506
6.90999985,0.88740480,1.01604247
6.92000008,0.88983154,1.01401365
6.92999983,0.89233643,1.01203609
6.94000006,0.89416260,1.01011229
6.94999981,0.86747313,1.00823736
6.96000004,0.84061766,1.00641108
6.96999979,0.81363279,1.00462651
6.98000002,0.79700440,1.00288820
6.98999977,0.79993165,1.00118899
7.00000000,0.80293703,0.99953127
7.01000023,0.80602294,0.99791259
7.01999998,0.80104494,0.99633056
7.03000021,0.77337891,0.99478269
7.03999996,0.76094973,0.99327147
7.05000019,0.76430911,0.99179441
7.05999994,0.76775146,0.99034667
7.07000017,0.77127928,0.98892820
7.07999992,0.75573242,0.98753661
7.09000015,0.72809571,0.98616946
7.09999990,0.72716063,0.98482668
7.11000013,0.73096192,0.98350829
7.11999989,0.73485595,0.98220944
7.13000011,0.73884034,0.98093015
7.13999987,0.74291748,0.97967041
7.15000010,0.74709231,0.97842771
