s,left_x,left_y,right_x,right_y
3.98390627,2.90624920,-5.01999977,2.68201544,-3.52000238
3.99581957,2.88999991,-5.02876960,2.67610983,-3.52000020
4.01828718,2.87795071,-5.06999896,2.67029425,-3.52000194
4.03010559,2.86003961,-5.06999989,2.66456825,-3.52000138
4.04188776,2.84211091,-5.06999887,2.65893272,-3.52000153
4.06845617,2.82967255,-5.11999975,2.65338736,-3.52000171
4.08036995,2.81130050,-5.11999966,2.64793182,-3.52000060
4.09225225,2.79290191,-5.12000014,2.64256568,-3.52000142
4.10410261,2.77447589,-5.11999783,2.63729051,-3.52000156
4.11592245,2.75602141,-5.11999809,2.63210601,-3.52000183
4.13664389,2.73999988,-5.15565940,2.62701241,-3.52000160
4.15017557,2.72205130,-5.16999913,2.62200984,-3.52000182
4.16211987,2.70307401,-5.16999892,2.61709804,-3.52000107
4.18936539,2.68623214,-5.21999796,2.61227690,-3.52000172
4.20147753,2.66673874,-5.21999877,2.60754642,-3.52000105
4.21356869,2.64719590,-5.21999894,2.60290660,-3.52000206
4.24114561,2.62846340,-5.26999831,2.59835661,-3.52000100
4.25342226,2.60837073,-5.26999920,2.59389600,-3.52000048
4.26568365,2.58821858,-5.26999980,2.58952472,-3.52000032
4.27793360,2.56800285,-5.26999799,2.58524040,-3.52000223
4.29017258,2.54772142,-5.26999841,2.58104384,-3.52000072
4.31832218,2.52595553,-5.31999889,2.57693415,-3.52000038
4.33077860,2.50506630,-5.31999936,2.57291055,-3.52000068
4.35925341,2.48173917,-5.36999811,2.56897247,-3.52000048
4.37194538,2.46020935,-5.36999817,2.56511816,-3.52000162
4.38464117,2.43858900,-5.36999916,2.56134686,-3.52000257
4.39734411,2.41687395,-5.36999951,2.55765634,-3.52000182
4.41005611,2.39506050,-5.36999976,2.55404552,-3.52000214
4.43927240,2.36835058,-5.41999901,2.55051299,-3.52000066
4.45226336,2.34582602,-5.41999997,2.54705574,-3.52000142
4.48189831,2.31738235,-5.46999940,2.54367297,-3.52000207
4.49519110,2.29410778,-5.46999967,2.54036245,-3.52000146
4.52527714,2.26387060,-5.51999827,2.53712060,-3.52000174
4.53889942,2.23980351,-5.51999965,2.53394346,-3.52000229
4.55256367,2.21558940,-5.51999902,2.53082937,-3.52000076
4.56627417,2.19122189,-5.51999929,2.52777575,-3.52000109
4.59721947,2.15774282,-5.56999869,2.52477940,-3.52000187
4.62852192,2.12301000,-5.61999907,2.52183684,-3.52000153
4.64295006,2.09704622,-5.61999984,2.51894434,-3.52000083
4.65745020,2.07089324,-5.61999954,2.51609791,-3.52000061
4.67202759,2.04454215,-5.61999902,2.51329379,-3.52000215
4.70437193,2.00626109,-5.66999844,2.51052815,-3.52000055
4.71941233,1.97891817,-5.66999847,2.50779000,-3.52000167
4.73455429,1.95134652,-5.66999969,2.50507807,-3.52000041
4.74980068,1.92354213,-5.66999991,2.50238942,-3.52000107
4.76515913,1.89549652,-5.66999999,2.49971856,-3.52000148
4.79899359,1.85255476,-5.71999888,2.49706132,-3.52000148
4.81490135,1.82339462,-5.71999947,2.49440619,-3.52000168
4.83094788,1.79395886,-5.71999853,2.49174909,-3.52000098
4.84713554,1.76424302,-5.71999857,2.48908921,-3.52000188
4.86347151,1.73423782,-5.71999976,2.48642254,-3.52000190
4.87996817,1.70393046,-5.71999806,2.48373695,-3.52000054
4.89662933,1.67331565,-5.71999843,2.48102929,-3.52000178
4.91345501,1.64239202,-5.71999820,2.47830115,-3.52000232
4.93045473,1.61114958,-5.71999959,2.47554485,-3.52000033
4.94763422,1.57958178,-5.71999925,2.47275291,-3.52000039
4.96499157,1.54769009,-5.71999855,2.46992994,-3.52000018
4.99088049,1.53709322,-5.66999927,2.46707117,-3.52000093
5.00827169,1.50520769,-5.66999943,2.46417431,-3.52000231
5.02584314,1.47299547,-5.66999875,2.46124378,-3.52000019
5.04359818,1.44045163,-5.66999881,2.45827724,-3.52000024
5.06925201,1.43194393,-5.61999810,2.45527667,-3.52000108
5.08702135,1.39944011,-5.61999959,2.45224108,-3.52000162
5.11055374,1.39000065,-5.57462838,2.44917393,-3.52000045
5.12729263,1.35994620,-5.56999902,2.44607255,-3.52000107
5.14378548,1.34000008,-5.54643802,2.44293313,-3.52000024
5.16071510,1.32202425,-5.51999801,2.43975689,-3.52000163
5.17834473,1.29000011,-5.51883359,2.43654117,-3.52000179
5.20305109,1.28572798,-5.46999914,2.43327628,-3.52000120
5.22101784,1.25311261,-5.46999993,2.42995788,-3.52000063
