s,left_x,left_y,right_x,right_y
26.39879831,5.15280628,-2.14181805,5.75855064,-3.21818209
26.40879841,5.15637302,-2.12763667,5.77127171,-3.22075677
26.41879798,5.16006088,-2.11369228,5.78386116,-3.22308159
26.42879807,5.16612577,-2.10399389,5.79406977,-3.22115326
26.43879769,5.17431641,-2.09810305,5.80214977,-3.21541500
26.44879737,5.18260622,-2.09241247,5.81013346,-3.20948029
26.45879754,5.19297695,-2.09044886,5.81604290,-3.19982624
26.46879706,5.20653725,-2.09419107,5.81877136,-3.18448067
26.47879688,5.21511030,-2.08907413,5.82650137,-3.17801332
26.48879705,5.21915865,-2.07591748,5.83877420,-3.17961001
26.49879673,5.22415066,-2.06446123,5.85012341,-3.17953634
26.50879653,5.23148108,-2.05718899,5.85915899,-3.17531347
26.51879641,5.23964596,-2.05142164,5.86738873,-3.16962624
26.52879612,5.24781561,-2.04568148,5.87564516,-3.16395760
26.53879570,5.25585461,-2.03972578,5.88406754,-3.15855598
26.54879569,5.26295567,-2.03211617,5.89346790,-3.15486503
26.55879529,5.26568127,-2.01673484,5.90728569,-3.15900874
26.56879541,5.26842308,-2.00140238,5.92113400,-3.16317081
26.57879502,5.27683496,-1.99618125,5.92936087,-3.15729594
26.58879514,5.28945827,-1.99846530,5.93342972,-3.14399457
26.59879484,5.30282402,-2.00207973,5.93681145,-3.12944865
26.60879440,5.31358337,-2.00106621,5.94285774,-3.11962080
26.61879429,5.32114506,-1.99437928,5.95216179,-3.11555886
26.62879412,5.32657862,-1.98392487,5.96365213,-3.11535645
26.63879389,5.32605696,-1.96291494,5.98115396,-3.12579966
26.64879354,5.30579233,-1.90690243,6.01845312,-3.17133379
26.65879338,5.31415319,-1.90171528,6.02718019,-3.16612911
26.66879343,5.32253265,-1.89657187,6.03594112,-3.16096663
26.67879335,5.33093166,-1.89147210,6.04473209,-3.15584397
26.68879309,5.33934879,-1.88641500,6.05355358,-3.15076160
26.69879276,5.34889317,-1.88335872,6.06129456,-3.14375854
