s,left_width,right_width
3.85999870,0.52304199,0.67738037
3.86999893,0.52277344,0.67786133
3.87999916,0.57248047,0.63088135
3.88999939,0.57210449,0.62907471
3.89999962,0.57167480,0.62983887
3.90999985,0.57118408,0.63070313
3.92000007,0.57063721,0.58156738
3.93000030,0.57002930,0.58260742
3.93999862,0.56935791,0.58374756
3.94999885,0.56862549,0.58498047
3.95999908,0.56783203,0.58631348
3.96999931,0.56697266,0.58774414
3.97999954,0.56604736,0.58927246
3.98999977,0.56505859,0.59090088
4.00000000,0.56399902,0.59262939
4.01000023,0.56287354,0.59445557
4.02000046,0.56167969,0.59638428
4.02999878,0.56041504,0.59840820
4.03999901,0.55908447,0.55011230
4.04999923,0.55768311,0.55229736
4.05999946,0.55621338,0.55457764
4.06999969,0.55467773,0.55695313
4.07999992,0.55307129,0.55942139
4.09000015,0.55139893,0.56198242
4.10000038,0.58532471,0.56463379
4.10999870,0.59854248,0.56738037
4.11999893,0.59671143,0.51947754
4.12999916,0.59481445,0.52235596
4.13999939,0.59285156,0.52532471
4.14999962,0.59082275,0.52837646
4.15999985,0.58872803,0.53151855
4.17000007,0.58656738,0.53474121
4.18000030,0.58434326,0.53804932
4.18999862,0.58205811,0.54144043
4.19999885,0.57970459,0.52806396
4.20999908,0.57728760,0.49729980
4.21999931,0.57480957,0.50088135
4.22999954,0.57226563,0.50454102
4.23999977,0.56966064,0.50828125
4.25000000,0.59706787,0.51209473
4.26000023,0.61570557,0.51598633
4.27000046,0.61297119,0.51995361
4.27999878,0.61017822,0.52399414
4.28999901,0.60732422,0.52810791
4.29999923,0.60441162,0.53229248
4.30999946,0.60143799,0.53655029
4.31999969,0.59840820,0.54087891
4.32999992,0.61566162,0.51887451
4.34000015,0.64101807,0.49783203
4.35000038,0.64094482,0.50230469
4.35999870,0.63774902,0.50684326
4.36999893,0.63450195,0.51144531
4.37999916,0.63119873,0.49591064
4.38999939,0.62783936,0.46862793
4.39999962,0.62443115,0.47335938
4.40999985,0.62096924,0.47814941
4.42000007,0.61745361,0.48300049
4.43000030,0.61388916,0.48791016
