x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
7.41990678,-1.59499962,0.67027832,0.67027832,1.34055664,7.07545260,-1.02000019,7.76436096,-2.16999905
7.43162446,-1.59499983,0.67098999,0.67098999,1.34197997,7.08578707,-1.02000065,7.77746186,-2.16999901
7.44000028,-1.58942203,0.67704958,0.67704958,1.35409917,7.09000083,-1.00985622,7.78999972,-2.16898784
7.44000018,-1.57003395,0.67502199,0.67502199,1.35004398,7.09000099,-0.99283792,7.78999938,-2.14722997
7.43999962,-1.55075989,0.67298459,0.67298459,1.34596918,7.09000018,-0.97594805,7.78999906,-2.12557173
7.44818977,-1.54500025,0.67396732,0.67396732,1.34793463,7.09660918,-0.97000196,7.79977036,-2.11999854
7.45991218,-1.54499957,0.67474610,0.67474610,1.34949219,7.10684237,-0.97000043,7.81298199,-2.11999870
7.47166328,-1.54499990,0.67553711,0.67553711,1.35107421,7.11708354,-0.97000112,7.82624302,-2.11999867
7.48344037,-1.54499940,0.67634278,0.67634278,1.35268555,7.12732853,-0.97000035,7.83955221,-2.11999845
7.49524729,-1.54500043,0.67716185,0.67716185,1.35432370,7.13758220,-0.97000143,7.85291238,-2.11999944
7.50316015,-1.53872690,0.68539309,0.68539309,1.37078617,7.14000013,-0.95745374,7.86632016,-2.12000006
7.50989155,-1.53057410,0.69587401,0.69587401,1.39174803,7.14000009,-0.94114985,7.87978301,-2.11999836
7.51500059,-1.51987565,0.70322144,0.70322144,1.40644287,7.14000136,-0.92498409,7.88999981,-2.11476721
7.51500002,-1.50115574,0.70095095,0.70095095,1.40190190,7.14000104,-0.90894970,7.88999901,-2.09336178
7.51499984,-1.48255988,0.69867311,0.69867311,1.39734621,7.14000087,-0.89305171,7.88999881,-2.07206805
7.52110707,-1.47364316,0.70773071,0.70773071,1.41546142,7.14000048,-0.87728712,7.90221365,-2.06999920
7.53057799,-1.47000096,0.71301756,0.71301756,1.42603512,7.14535711,-0.87000187,7.91579887,-2.07000006
7.54240668,-1.46999988,0.71399782,0.71399782,1.42799563,7.15537502,-0.87000040,7.92943834,-2.06999936
7.55270024,-1.46758284,0.71211181,0.71211181,1.42422363,7.16540159,-0.87000189,7.93999889,-2.06516379
7.55771742,-1.45703305,0.70053223,0.70053223,1.40106446,7.17543609,-0.87000120,7.93999874,-2.04406490
7.56273845,-1.44654200,0.68900269,0.68900269,1.37800537,7.18547818,-0.87000112,7.93999873,-2.02308288
7.57084658,-1.44079492,0.69319577,0.69319577,1.38639155,7.19000065,-0.86159136,7.95169251,-2.01999847
7.57773121,-1.43320445,0.70332272,0.70332272,1.40664543,7.19000054,-0.84640997,7.96546189,-2.01999894
7.58464732,-1.42568066,0.71341430,0.71341430,1.42682859,7.19000094,-0.83136240,7.97929371,-2.01999891
7.59159318,-1.41822574,0.72346925,0.72346925,1.44693850,7.19000104,-0.81645210,7.99318532,-2.01999937
7.59856856,-1.41083794,0.73348878,0.73348878,1.46697756,7.19000007,-0.80167657,8.00713705,-2.01999932
7.60557501,-1.40352093,0.74346923,0.74346923,1.48693845,7.19000117,-0.78704313,8.02114884,-2.01999873
7.61261378,-1.39626888,0.75341919,0.75341919,1.50683838,7.19000032,-0.77253950,8.03522724,-2.01999826
7.61902841,-1.38812032,0.74785524,0.74785524,1.49571048,7.19805691,-0.77000184,8.03999991,-2.00623880
7.62392077,-1.37777675,0.73655394,0.73655394,1.47310788,7.20784185,-0.77000209,8.03999969,-1.98555141
7.63054197,-1.37000067,0.72834842,0.72834842,1.45669684,7.21763371,-0.77000218,8.04345024,-1.96999916
7.64252594,-1.36999997,0.72958862,0.72958862,1.45917724,7.22743576,-0.77000022,8.05761612,-1.96999972
7.65454853,-1.37000000,0.73084718,0.73084718,1.46169436,7.23724884,-0.77000119,8.07184822,-1.96999881
7.66661252,-1.37000035,0.73212771,0.73212771,1.46425543,7.24707363,-0.77000193,8.08615141,-1.96999878
7.67345241,-1.36251451,0.72428100,0.72428100,1.44856200,7.25690575,-0.77000135,8.08999907,-1.95502767
7.67837375,-1.35233744,0.71312747,0.71312747,1.42625495,7.26674831,-0.77000138,8.08999920,-1.93467350
7.68527819,-1.34500058,0.70543457,0.70543457,1.41086913,7.27660394,-0.77000208,8.09395245,-1.91999909
7.69741062,-1.34500030,0.70674926,0.70674926,1.41349853,7.28647118,-0.77000178,8.10835005,-1.91999883
