x_m,y_m,psi_rad,kappa_radpm,w_tr_left_m,w_tr_right_m,boundary_ref_x_m,boundary_ref_y_m,left_x_m,left_y_m,right_x_m,right_y_m
2.1294847446172773,-0.5813352052786498,-2.7032420702994404,-0.7212970684664171,0.9908332333653689,0.45161647344237565,2.1105067314023644,-0.5841282037035362,3.0994524807349366,-0.3790653676061624,1.6870836268521423,-0.672102435514496
2.149865480810573,-0.6269307583087,-2.7392353777925242,-0.7184701967009712,0.9769773854490588,0.44977180790561416,2.120710737211416,-0.6344224930092179,3.1097259233284937,-0.444851812331468,1.708500587709622,-0.7134854249920797
2.1686017710005796,-0.6732264383119516,-2.774687411192285,-0.700943876692092,0.9614850593932555,0.45070568429979496,2.129782942711143,-0.6849377805183366,3.116557212602343,-0.5124968511972647,1.7255043749099672,-0.7556904391721172
2.185707019036638,-0.7201493699503217,-2.8091956875170743,-0.6810015393118192,0.9467316211845808,0.45183430179458606,2.1383546821338966,-0.73553473940551,3.122052594912647,-0.5803004332786078,1.7406832770024963,-0.7983037383767307
2.2012066330762874,-0.7676270093352469,-2.8427224886469897,-0.6616990362707559,0.9309579329423127,0.4555851275473382,2.1457870615776247,-0.7863174734946984,3.1245067070659487,-0.6484647406470863,1.7517076983933344,-0.8418463879449793
2.2151287306159997,-0.8155910708647757,-2.875314717562963,-0.6432954351783837,0.9160071501665391,0.45937936408877683,2.152645648754016,-0.8371750695310409,3.125651704021002,-0.715506036729106,1.7611941229840802,-0.88610895614691
2.2275033828883046,-0.8639775928377165,-2.9069475105958316,-0.6235540578822041,0.900808198070072,0.46455272702692907,2.1584701718720822,-0.8881674790595795,3.124437497048874,-0.7805233864413658,1.7679088521635364,-0.9316688294643032
2.2383650584800514,-0.9127261562630468,-2.9376250380928015,-0.6051120704977484,0.8877015349219246,0.4707527392435478,2.1639969555048237,-0.9391918580733563,3.1232052647289925,-0.8415094130907261,1.7723099703784668,-0.9790646545873829
2.2477481679978184,-0.9617808806483159,-2.967430916320774,-0.5884907092598849,0.8766209911660928,0.479142036126195,2.1690926702743862,-0.9902624658554716,3.1219469369365536,-0.8966588832970144,1.7733614723597158,-1.0291184911250628
2.255685530267448,-1.011090277221144,-2.996416246942019,-0.572228831216214,0.8661256828317607,0.4880345521306114,2.174025359311502,-1.0413488682588596,3.11978216556865,-0.9518390888623876,1.772445033764108,-1.0793277054591135
2.2622105677409827,-1.0606064490715486,-3.024593155843021,-0.5561376431369659,0.856020007571193,0.4978117898042684,2.1787667746163244,-1.0924537797127405,3.116553901023075,-1.007055331075477,1.7692196893291574,-1.1297191965995261
2.2673578001874612,-1.1102848441506208,-3.051976451562707,-0.5406272877955207,0.847834441977415,0.5065334808333113,2.1833246690215007,-1.1435751674685255,3.113876658833264,-1.0630718908415726,1.7655985711992557,-1.179666710155161
2.2711612573990276,-1.1600842451951416,-3.078642982694518,-0.5276171693263286,0.8415261504016539,0.5142261344482174,2.1877074710558406,-1.194712280808123,3.1117251335809,-1.1198520209472451,1.761599854433809,-1.229190641119645
