x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
4.90381827,19.97499896,0.67673710,0.67673710,1.35347419,4.64429926,19.35000057,5.16333728,20.59999734
4.89299336,19.97499978,0.67678224,0.67678224,1.35356447,4.63335947,19.35000023,5.15262725,20.59999933
4.88216630,19.97499964,0.67682378,0.67682378,1.35364756,4.62242027,19.35000170,5.14191232,20.59999759
4.87133709,19.97499931,0.67686766,0.67686766,1.35373531,4.61148052,19.34999980,5.13119366,20.59999882
4.86527167,19.98645298,0.68931398,0.68931398,1.37862797,4.60054407,19.34999948,5.12999928,20.62290649
4.85980400,19.99933865,0.70331054,0.70331054,1.40662108,4.58960844,19.35000047,5.12999957,20.64867683
4.84991354,20.00159268,0.70234253,0.70234253,1.40468507,4.58000053,19.35318540,5.11982655,20.64999996
4.84455062,20.01471810,0.68816281,0.68816281,1.37632562,4.58000080,19.37943749,5.10910044,20.64999870
4.83800527,20.02500108,0.67706298,0.67706298,1.35412595,4.57763987,19.40000177,5.09837067,20.65000038
4.82717662,20.02500047,0.67709841,0.67709841,1.35419681,4.56671800,19.40000163,5.08763525,20.64999932
4.81634692,20.02500076,0.67713255,0.67713255,1.35426510,4.55579758,19.40000273,5.07689626,20.64999878
4.80551619,20.02500034,0.67716796,0.67716796,1.35433593,4.54487749,19.40000121,5.06615489,20.64999948
