s,left_width,right_width
4.65999985,0.78276611,0.54416504
4.67000008,0.78587891,0.57528076
4.67999983,0.78898193,0.58038574
4.69000006,0.79208008,0.57704346
4.69999981,0.76743896,0.57370605
4.71000004,0.74561523,0.57037842
4.71999979,0.74870117,0.56706055
4.73000002,0.75178223,0.56374756
4.73999977,0.75485596,0.56044434
4.75000000,0.75792236,0.55714844
4.76000023,0.76098145,0.55386230
4.76999998,0.76403809,0.55058105
4.78000021,0.76708496,0.54730957
4.78999996,0.77012939,0.54404541
4.80000019,0.77316406,0.54078613
4.80999994,0.77619629,0.53753662
4.82000017,0.77921875,0.56632080
4.82999992,0.78223633,0.58359619
4.84000015,0.78525146,0.58035889
4.84999990,0.78825684,0.57713135
4.86000013,0.77911865,0.57390869
4.86999989,0.74900635,0.57069580
4.88000011,0.74475586,0.56748779
4.88999987,0.74774658,0.56428955
4.90000010,0.75073486,0.56109619
4.90999985,0.75371826,0.55791260
4.92000008,0.75669678,0.55473145
4.92999983,0.75966797,0.55156006
4.94000006,0.76263428,0.54839600
4.94999981,0.76559570,0.54523926
4.96000004,0.76855225,0.54208740
4.96999979,0.77150635,0.55712646
4.98000002,0.74445557,0.58821289
4.98999977,0.72499512,0.58507568
5.00000000,0.72793945,0.58194336
5.01000023,0.73088135,0.57881836
5.01999998,0.73381836,0.57569824
5.03000021,0.73675049,0.57258301
5.03999996,0.73968018,0.56947754
5.05000019,0.74260254,0.56637451
5.05999994,0.74552246,0.56328125
5.07000017,0.74843750,0.56019287
5.07999992,0.75135010,0.55710938
5.09000015,0.75425537,0.55403320
5.09999990,0.75716064,0.55096191
5.11000013,0.76005859,0.54789795
5.11999989,0.76295410,0.54483887
5.13000011,0.76584717,0.54178467
5.13999987,0.75011475,0.53874023
5.15000010,0.71932373,0.53569824
5.15999985,0.72221436,0.53265869
5.17000008,0.72509766,0.54360840
5.17999983,0.72798096,0.57714844
5.19000006,0.73085693,0.57585449
5.19999981,0.73373047,0.57283203
5.21000004,0.73660156,0.56981689
5.21999979,0.73947021,0.56680664
5.23000002,0.74233643,0.56380127
5.23999977,0.74519775,0.56080078
5.25000000,0.74113037,0.55780273
5.26000023,0.70875488,0.55481445
5.26999998,0.70154297,0.55182861
5.28000021,0.70439941,0.54884766
5.28999996,0.70725342,0.54587158
5.30000019,0.71010498,0.54290039
5.30999994,0.71295166,0.53993164
5.32000017,0.71579834,0.53696777
5.32999992,0.71864014,0.56592529
5.34000015,0.72148438,0.58324463
5.34999990,0.72431885,0.58029297
5.36000013,0.72715576,0.57734131
5.36999989,0.72999023,0.57439453
5.38000011,0.73282227,0.57145264
5.38999987,0.73565186,0.56851318
5.40000010,0.73847900,0.56558105
5.40999985,0.74041016,0.56264893
5.42000008,0.70728516,0.55972168
5.42999983,0.69480225,0.55680176
5.44000006,0.69762695,0.55388184
5.44999981,0.70044922,0.55096680
5.46000004,0.70326904,0.54805420
5.46999979,0.70608643,0.54514893
5.48000002,0.70890625,0.55299316
5.48999977,0.71172119,0.58742920
5.50000000,0.71453613,0.58856689
5.51000023,0.71735107,0.58566650
5.51999998,0.72016113,0.58277100
5.53000021,0.72297363,0.57987793
5.53999996,0.72578125,0.57698975
5.55000019,0.72858643,0.57410400
5.55999994,0.73139404,0.57122070
5.57000017,0.73420166,0.56833984
5.57999992,0.73700439,0.56546387
5.59000015,0.73980957,0.56258789
5.59999990,0.74261230,0.55971680
5.61000013,0.74541504,0.55684570
5.61999989,0.74507813,0.55397949
5.63000011,0.71115723,0.55111328
5.63999987,0.70173340,0.54825195
