s,left_width,right_width
3.30999994,0.96316406,1.02577637
3.31999993,0.96619629,1.02281738
3.32999992,0.96923096,1.01986084
3.33999991,0.94631592,1.01690186
3.34999990,0.92296143,1.01394531
3.35999990,0.92600342,1.01098877
3.36999989,0.92905029,1.00803467
3.38000011,0.93209961,1.00507813
3.39000010,0.93515381,1.00212158
3.40000010,0.93821045,0.99916748
3.41000009,0.94126953,0.99621094
3.42000008,0.94433594,0.99325439
3.43000007,0.94740479,0.99029785
3.44000006,0.95047607,0.98734131
3.45000005,0.95355469,0.98438477
3.46000004,0.95663574,0.98142822
3.47000003,0.95972168,0.98702637
3.48000002,0.96281006,1.01842285
3.49000001,0.95935303,1.02494141
3.50000000,0.92661865,1.02198730
3.50999999,0.91970947,1.01903076
3.51999998,0.92281250,1.01607422
3.52999997,0.92592285,1.01311523
3.53999996,0.92903564,1.01015625
3.54999995,0.93215576,1.00719482
3.55999994,0.93527832,1.00423340
3.56999993,0.93840576,1.00127197
3.57999992,0.94153809,0.99831055
3.58999991,0.94468018,0.99534424
3.59999990,0.94782471,0.99238037
3.60999990,0.95097412,0.98941162
3.61999989,0.95412842,0.98644287
3.63000011,0.95728760,0.98417480
3.64000010,0.96045410,1.01480225
3.65000010,0.96362793,1.02999023
3.66000009,0.96680420,1.02702148
3.67000008,0.96998779,1.02405029
3.68000007,0.97317871,1.02107666
3.69000006,0.97637207,1.01810303
3.70000005,0.97957520,1.01512451
3.71000004,0.98278320,1.01214600
3.72000003,0.98599854,1.00916504
3.73000002,0.98921875,1.00618164
3.74000001,0.97235352,1.00319580
3.75000000,0.94315430,1.00020752
3.75999999,0.94638916,0.99721680
3.76999998,0.94963135,0.99422363
3.77999997,0.95287842,0.99122803
3.78999996,0.95613037,0.98822998
3.79999995,0.95939209,0.98522949
3.80999994,0.96265869,0.98222412
3.81999993,0.96593262,0.97921631
3.82999992,0.96921387,0.97620361
3.83999991,0.97250244,0.97319092
3.84999990,0.97579834,0.99165283
3.85999990,0.97910156,1.01975586
3.86999989,0.98241211,1.01673828
3.88000011,0.98572754,1.01371582
3.89000010,0.97558838,1.01069336
3.90000010,0.94369873,1.00766602
3.91000009,0.94308350,1.00463135
