s,left_x,left_y,right_x,right_y
1.53807771,6.68823420,17.25000235,7.48128663,20.44999764
1.56802738,6.66555560,17.20000051,7.47098285,20.44999846
1.57833171,6.65524079,17.19999970,7.46068892,20.44999760
1.58864748,6.64489271,17.20000171,7.45040563,20.44999846
1.59897220,6.63451827,17.20000191,7.44013052,20.44999941
1.60924351,6.62411403,17.20000093,7.42999955,20.45054706
1.63057184,6.61367912,17.19999984,7.42999974,20.49190889
1.64075959,6.60321834,17.20000014,7.42176092,20.50000079
1.65112138,6.59273323,17.20000176,7.41152234,20.49999915
1.66149473,6.58221360,17.19999982,7.40129521,20.50000020
1.67187631,6.57167023,17.19999999,7.39107543,20.50000040
1.68226838,6.56109755,17.20000115,7.38086408,20.49999998
1.69266927,6.55049839,17.20000111,7.37066136,20.49999952
1.70308065,6.53986949,17.19999987,7.36046744,20.50000078
1.71349943,6.52921975,17.20000037,7.35027975,20.49999966
1.72392952,6.51853757,17.20000108,7.34010171,20.50000045
1.73436773,6.50783333,17.20000012,7.32992962,20.50000039
1.74481535,6.49710237,17.20000040,7.31976535,20.50000036
1.75527442,6.48634102,17.20000150,7.30960845,20.49999931
1.78534365,6.46307503,17.15000197,7.29945865,20.49999868
1.79582524,6.45225430,17.15000069,7.28931620,20.49999917
1.80603874,6.44140884,17.15000184,7.27999947,20.50327694
1.82698870,6.43053796,17.15000130,7.27999955,20.54374247
1.83720052,6.41964152,17.15000070,7.27145385,20.54999886
1.84771407,6.40871944,17.15000196,7.26134885,20.54999932
1.85823596,6.39777283,17.15000175,7.25125167,20.55000002
1.86876845,6.38679973,17.15000076,7.24115991,20.54999908
1.87930918,6.37580390,17.15000199,7.23107419,20.54999817
1.88985956,6.36478198,17.15000057,7.22099540,20.54999849
1.90041816,6.35373786,17.15000140,7.21092233,20.54999886
1.91098571,6.34267020,17.15000136,7.20085480,20.54999832
1.92156267,6.33157687,17.15000156,7.19079417,20.54999952
1.93214869,6.32046204,17.15000220,7.18073706,20.54999959
1.95146489,6.30932394,17.15000059,7.17999962,20.58676309
1.96257102,6.29816056,17.15000102,7.17332390,20.59999728
1.97317398,6.28697857,17.15000192,7.16330008,20.59999904
2.00339198,6.26305478,17.09999991,7.15328054,20.59999751
2.01402259,6.25180557,17.10000007,7.14326851,20.59999764
2.02466154,6.24053676,17.09999976,7.13325956,20.59999875
2.03530931,6.22924430,17.10000011,7.12325610,20.59999744
2.04596567,6.21793028,17.10000051,7.11325744,20.59999934
2.05662990,6.20659715,17.09999967,7.10326248,20.59999887
2.06730366,6.19523970,17.10000023,7.09327245,20.59999886
2.07798481,6.18386162,17.10000037,7.08328787,20.59999922
2.08867383,6.17246857,17.10000108,7.07330323,20.59999815
2.09937358,6.16104561,17.10000042,7.06332629,20.59999818
2.11008143,6.14960393,17.10000052,7.05335254,20.59999782
2.12079573,6.13814608,17.10000106,7.04338174,20.59999718
2.13152003,6.12666499,17.09999962,7.03341424,20.59999746
2.14617825,6.11516580,17.10000151,7.02999993,20.62523555
2.16066289,6.10364653,17.10000175,7.02648803,20.64999942
2.17139888,6.09210868,17.10000092,7.01655353,20.65000010
2.20178270,6.06750473,17.05000177,7.00662250,20.64999920
2.21254635,6.05590708,17.05000239,6.99669287,20.64999830
2.22331786,6.04428924,17.05000198,6.98676759,20.64999927
2.31449604,6.08000063,17.23052611,6.97684323,20.64999920
2.33705997,6.08000039,17.27455006,6.96692302,20.64999913
2.35958028,6.08000056,17.31848377,6.95700618,20.65000053
2.37665749,6.07675505,17.35000100,6.94708959,20.64999964
2.38739371,6.06519542,17.35000015,6.93717673,20.64999833
2.39813614,6.05362224,17.35000088,6.92726506,20.64999897
2.40888643,6.04203037,17.35000017,6.91735611,20.64999923
2.41964340,6.03042289,17.34999978,6.90744958,20.64999934
2.43040705,6.01880199,17.35000087,6.89754338,20.64999912
2.44117594,6.00716998,17.35000067,6.88763772,20.64999874
2.45195270,5.99551927,17.34999969,6.87773471,20.64999844
2.46273446,5.98385813,17.35000024,6.86783232,20.64999846
2.47885418,5.98000062,17.37915590,6.85793321,20.64999979
2.49198341,5.97393233,17.40000118,6.84803365,20.64999986
2.50277185,5.96225480,17.40000185,6.83813425,20.64999952
2.51320910,5.95056354,17.40000216,6.82999998,20.65653293
2.53240037,5.93885670,17.40000080,6.82999954,20.69308800
