s,left_width,right_width
4.61050749,1.02863403,1.02863403
4.62725115,1.01189212,1.01189212
4.63832664,1.00384527,1.00384527
4.64891720,1.00392821,1.00392821
4.65951014,1.00401122,1.00401122
4.67010450,1.00409058,1.00409058
4.68069935,1.00417115,1.00417115
4.70761061,1.00237917,1.00237917
4.73088789,1.00432617,1.00432617
4.74147463,1.00440188,1.00440188
4.75206280,1.00447759,1.00447759
4.76265144,1.00454960,1.00454960
4.77324200,1.00462283,1.00462283
4.78618622,0.99304685,0.99304685
4.80131721,0.97832276,0.97832276
4.81190538,0.97838988,0.97838988
4.82249594,0.97845585,0.97845585
4.83308697,0.97851934,0.97851934
4.84367895,0.97858399,0.97858399
4.85427237,0.97864623,0.97864623
4.86486673,0.97870605,0.97870605
4.87546158,0.97876589,0.97876589
4.88605833,0.97882446,0.97882446
4.89900017,0.99054684,0.99054684
4.92598343,0.99166258,0.99166258
4.93961525,0.97899415,0.97899415
4.95020676,0.97904791,0.97904791
4.96079826,0.97910155,0.97910155
4.97139120,0.97915159,0.97915159
4.98198509,0.97920168,0.97920168
4.99257946,0.97925170,0.97925170
5.00317526,0.97929935,0.97929935
5.01377249,0.97934574,0.97934574
5.02436924,0.97939209,0.97939209
5.03496742,0.97943606,0.97943606
5.04556608,0.97947995,0.97947995
5.05616522,0.97952150,0.97952150
5.06676579,0.97956303,0.97956303
5.07736588,0.97960331,0.97960331
5.09309626,0.98691167,0.98691167
5.12264442,0.98571657,0.98571657
5.13296843,0.97971559,0.97971559
5.14356470,0.97974980,0.97974980
5.15416193,0.97978518,0.97978518
5.16475964,0.97981691,0.97981691
5.17535734,0.97984865,0.97984865
5.18595648,0.97987919,0.97987919
5.19655561,0.97990843,0.97990843
5.20715618,0.97993650,0.97993650
5.21775579,0.97996462,0.97996462
5.22835636,0.97998904,0.97998904
5.23895645,0.98001345,0.98001345
5.24955702,0.98003788,0.98003788
5.26015806,0.98005981,0.98005981
5.27075958,0.98008183,0.98008183
5.28243113,0.97058834,0.97058834
5.29852915,0.95448853,0.95448853
5.30887699,0.95364868,0.95364868
5.31947708,0.95366455,0.95366455
5.32985640,0.95441772,0.95441772
5.34582949,0.97039064,0.97039064
5.35764408,0.98019776,0.98019776
5.36824226,0.98020998,0.98020998
5.37884188,0.98022097,0.98022097
5.38944101,0.98022953,0.98022953
5.40004063,0.98023801,0.98023801
5.41063929,0.98024660,0.98024660
5.42123842,0.98025393,0.98025393
5.43183661,0.98025759,0.98025759
5.44243574,0.98026249,0.98026249
5.45303345,0.98026488,0.98026488
5.46363258,0.98026732,0.98026732
5.47422934,0.98026855,0.98026855
5.48482752,0.98026734,0.98026734
5.49542332,0.98026611,0.98026611
5.50542307,0.98367189,0.98367189
5.52144241,0.99968997,0.99968997
5.53205490,1.00674805,1.00674805
5.54264927,1.00674315,1.00674315
5.55324507,1.00673590,1.00673590
5.56360579,1.00049929,1.00049929
5.57958126,0.98452510,0.98452510
5.58961010,0.98021488,0.98021488
5.60020399,0.98020269,0.98020269
5.61079645,0.98019042,0.98019042
5.62138891,0.98017704,0.98017704
5.63198137,0.98016234,0.98016234
5.64257240,0.98014652,0.98014652
5.65316296,0.98012938,0.98012938
5.66375256,0.98011112,0.98011112
5.67434216,0.98009280,0.98009280
5.68493032,0.98007205,0.98007205
5.69551802,0.98005131,0.98005131
5.70610476,0.98002932,0.98002932
5.71669054,0.98000610,0.98000610
5.72727537,0.97998295,0.97998295
5.74662018,0.98430058,0.98430058
5.77512741,0.98264894,0.98264894
5.78515053,0.97990357,0.97990357
5.79573631,0.97987548,0.97987548
5.80632067,0.97984617,0.97984617
5.81690454,0.97981570,0.97981570
5.82748652,0.97978394,0.97978394
5.83806849,0.97975222,0.97975222
5.84864902,0.97971798,0.97971798
5.85922766,0.97968383,0.97968383
5.86980629,0.97964850,0.97964850
5.88038254,0.97961176,0.97961176
5.89095879,0.97957399,0.97957399
5.90153360,0.97953488,0.97953488
5.91210747,0.97949583,0.97949583
5.92234516,0.98066529,0.98066529
5.94549751,0.98880858,0.98880858
5.96911335,0.98186153,0.98186153
5.97914934,0.97932617,0.97932617
5.98972273,0.97928223,0.97928223
6.00029516,0.97923589,0.97923589
6.01086712,0.97918947,0.97918947
6.02143669,0.97914187,0.97914187
6.03200579,0.97909304,0.97909304
6.04257298,0.97904425,0.97904425
6.05313873,0.97899292,0.97899292
6.06370258,0.97894162,0.97894162
6.07426548,0.97889039,0.97889039
6.08482647,0.97883668,0.97883668
6.09538651,0.97878174,0.97878174
6.10594416,0.97872561,0.97872561
6.11650085,0.97866939,0.97866939
6.12707186,0.97167113,0.97167113
6.14303446,0.95571049,0.95571049
6.15301323,0.95204956,0.95204956
6.16356850,0.95199095,0.95199095
6.17744637,0.96501705,0.96501705
6.19151783,0.97831305,0.97831305
6.20207214,0.97825073,0.97825073
6.21262598,0.97818604,0.97818604
6.22317743,0.97812136,0.97812136
6.23372650,0.97805662,0.97805662
6.24427462,0.97799076,0.97799076
6.25481939,0.97792237,0.97792237
6.26536417,0.97785523,0.97785523
6.27590561,0.97778445,0.97778445
6.28644657,0.97771608,0.97771608
6.30156994,0.99242554,0.99242554
6.31767988,0.99957030,0.99957030
6.33370113,0.98355106,0.98355106
6.34402323,0.97742558,0.97742558
6.35456467,0.97734992,0.97734992
6.36510611,0.97727542,0.97727542
6.37564421,0.97719854,0.97719854
6.38618088,0.97712158,0.97712158
6.39671612,0.97704347,0.97704347
6.42813301,0.95056027,0.95056027
6.43865681,0.95048347,0.95048347
6.44917870,0.95040405,0.95040405
6.45969772,0.95032475,0.95032475
6.47021532,0.95024412,0.95024412
6.48629856,0.96616462,0.96616462
