s,left_width,right_width
5.00000000,1.12160645,0.83001221
5.01000023,1.09288818,0.82651367
5.01999998,1.07646729,0.82302002
5.03000021,1.07978516,0.81953125
5.03999996,1.08309814,0.81604248
5.05000019,1.08640869,0.81255615
5.05999994,1.08971436,0.80907227
5.07000017,1.09301758,0.80933594
5.07999992,1.09631348,0.83980225
5.09000015,1.09960693,0.85136719
5.09999990,1.10289307,0.84788818
5.11000013,1.10617920,0.84441406
5.11999989,1.10945801,0.84094238
5.13000011,1.11273438,0.83747070
5.13999987,1.11600342,0.83400635
5.15000010,1.11926758,0.83054443
5.15999985,1.12252930,0.82708496
5.17000008,1.10338135,0.82362549
5.17999983,1.07635498,0.83059082
5.19000006,1.07960693,0.86149902
5.19999981,1.08285400,0.86594727
5.21000004,1.08609863,0.86249512
5.21999979,1.08933594,0.85904785
5.23000002,1.09256836,0.85560547
5.23999977,1.09579590,0.85216309
5.25000000,1.09901855,0.84872803
5.26000023,1.10223633,0.84529541
5.26999998,1.10544922,0.84186523
5.28000021,1.10865723,0.83843750
5.28999996,1.11186035,0.83501465
5.30000019,1.11505615,0.83159668
5.30999994,1.11824951,0.82817871
5.32000017,1.12144043,0.82476563
5.32999992,1.11591064,0.82135742
5.34000015,1.08650635,0.84998291
5.34999990,1.07838867,0.86713135
5.36000013,1.08156250,0.86372559
5.36999989,1.08472900,0.86032715
5.38000011,1.08789063,0.85693115
5.38999987,1.09104980,0.85353760
5.40000010,1.09420166,0.85014648
5.40999985,1.09734619,0.84676270
5.42000008,1.10048828,0.84338135
5.42999983,1.10362305,0.84000488
5.44000006,1.10675293,0.83663086
5.44999981,1.08584473,0.83326172
5.46000004,1.06048340,0.82989746
5.46999979,1.06360352,0.82653809
5.48000002,1.06671875,0.82318115
5.48999977,1.06982666,0.84068115
5.50000000,1.07292969,0.86896484
5.51000023,1.07602783,0.86561523
5.51999998,1.07911865,0.86226807
5.53000021,1.08220459,0.85892578
5.53999996,1.08528320,0.85558838
5.55000019,1.08835938,0.85225586
5.55999994,1.09142822,0.84892578
5.57000017,1.09448730,0.84560303
5.57999992,1.09754639,0.84228271
5.59000015,1.10059570,0.83896729
5.59999990,1.10364258,0.83565674
5.61000013,1.10135986,0.83235107
5.61999989,1.07105957,0.82905029
5.63000011,1.06035156,0.82575195
5.63999987,1.06337891,0.83374756
5.65000010,1.06639893,0.86694824
5.65999985,1.06941650,0.86826172
5.67000008,1.07242676,0.86497803
5.67999983,1.07543213,0.86169678
5.69000006,1.07843018,0.85842285
5.69999981,1.08142334,0.85515381
5.71000004,1.08440918,0.85188965
5.71999979,1.08738770,0.84863037
5.73000002,1.07193115,0.84537598
5.73999977,1.04110596,0.84212891
5.75000000,1.04398682,0.83888428
5.76000023,1.04695068,0.83564697
5.76999998,1.04990479,0.83241455
5.78000021,1.05285645,0.82918701
5.78999996,1.05579834,0.82924561
5.80000019,1.05873779,0.86338135
5.80999994,1.06166992,0.87178955
5.82000017,1.06459717,0.86857666
5.82999992,1.06751221,0.86536865
5.84000015,1.07042480,0.86216797
5.84999990,1.07333008,0.85897217
5.86000013,1.07623047,0.85578125
5.86999989,1.07912354,0.85259521
5.88000011,1.08200928,0.84941650
5.88999987,1.08489014,0.84624268
5.90000010,1.05842773,0.84307373
5.90999985,1.03845459,0.83991211
5.92000008,1.04132324,0.83675537
5.92999983,1.04418701,0.83360596
5.94000006,1.04704102,0.83046143
5.94999981,1.04989014,0.86237793
5.96000004,1.05273438,0.87633057
5.96999979,1.05556885,0.87319580
5.98000002,1.05839844,0.87006836
5.98999977,1.06122070,0.86694824
6.00000000,1.06403809,0.86383057
6.01000023,1.06015625,0.86072266
6.01999998,1.02789795,0.85761963
6.03000021,1.02036621,0.85452393
6.03999996,1.02316162,0.85143311
6.05000019,1.02595215,0.84834961
6.05999994,1.02873535,0.84527344
6.07000017,1.03151123,0.84220215
6.07999992,1.03428223,0.83913818
6.09000015,1.03704590,0.83608154
6.09999990,1.03980225,0.83302979
6.11000013,1.04255127,0.82998535
6.11999989,1.04529297,0.82694824
6.13000011,1.04802979,0.82391602
6.13999987,1.05075684,0.82838379
6.15000010,1.05347900,0.86511963
6.15999985,1.05619385,0.86683838
6.17000008,1.05890137,0.86382813
6.17999983,1.04654053,0.86082275
6.19000006,1.01319092,0.85782471
