x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
7.34527873,18.87499991,1.57274051,1.57274051,3.14548102,6.96071508,17.35000040,7.72984239,20.39999942
7.33521966,18.87500020,1.57261351,1.57261351,3.14522702,6.95117822,17.35000006,7.71926111,20.40000034
7.32515062,18.87500043,1.57249142,1.57249142,3.14498284,6.94160870,17.35000047,7.70869253,20.40000038
7.31507158,18.87499976,1.57237427,1.57237427,3.14474855,6.93200515,17.35000108,7.69813800,20.39999844
7.29871120,18.85000116,1.59803948,1.59803948,3.19607896,6.90982496,17.30000191,7.68759743,20.40000041
7.28862112,18.85000070,1.59793334,1.59793334,3.19586669,6.90017297,17.30000102,7.67706927,20.40000038
7.27851991,18.84999985,1.59783206,1.59783206,3.19566411,6.89048713,17.30000055,7.66655269,20.39999916
7.26841047,18.85000035,1.59773559,1.59773559,3.19547117,6.88077158,17.30000193,7.65604935,20.39999877
7.25829094,18.85000027,1.59764647,1.59764647,3.19529295,6.87102417,17.30000069,7.64555772,20.39999985
7.24816145,18.85000006,1.59756098,1.59756098,3.19512196,6.86124423,17.30000130,7.63507866,20.39999882
7.23802189,18.85000045,1.59748174,1.59748174,3.19496349,6.85143254,17.30000155,7.62461125,20.39999935
7.22787318,18.85000047,1.59740839,1.59740839,3.19481677,6.84159150,17.30000047,7.61415487,20.40000048
7.21771423,18.84999983,1.59733885,1.59733885,3.19467770,6.83171788,17.30000041,7.60371057,20.39999926
7.20132472,18.82500121,1.62303589,1.62303589,3.24607178,6.80937275,17.25000306,7.59327670,20.39999935
7.19114971,18.82500082,1.62297735,1.62297735,3.24595471,6.79944381,17.25000178,7.58285561,20.39999986
7.18474402,18.84020054,1.63858398,1.63858398,3.27716796,6.78948814,17.25000236,7.57999990,20.43039872
7.17698098,18.84999997,1.64863279,1.64863279,3.29726559,6.77949694,17.25000106,7.57446502,20.44999889
7.16677257,18.85000041,1.64858643,1.64858643,3.29717286,6.76947489,17.25000298,7.56407025,20.44999784
7.15655599,18.85000035,1.64854743,1.64854743,3.29709486,6.75942658,17.25000133,7.55368539,20.44999937
7.14632854,18.84999993,1.64851075,1.64851075,3.29702149,6.74934640,17.25000216,7.54331067,20.44999770
7.13609032,18.84999978,1.64848140,1.64848140,3.29696280,6.73923148,17.25000166,7.53294916,20.44999790
7.12584492,18.85000008,1.64845588,1.64845588,3.29691176,6.72909402,17.25000149,7.52259582,20.44999868
7.11558833,18.85000008,1.64843515,1.64843515,3.29687029,6.71892358,17.25000149,7.51225308,20.44999868
7.10532148,18.85000032,1.64841913,1.64841913,3.29683827,6.70872100,17.25000229,7.50192196,20.44999835
7.09504665,18.85000060,1.64840692,1.64840692,3.29681384,6.69849509,17.25000302,7.49159821,20.44999817
7.08476041,18.85000000,1.64840089,1.64840089,3.29680179,6.68823420,17.25000235,7.48128663,20.44999764
7.06826923,18.82499948,1.67415648,1.67415648,3.34831297,6.66555560,17.20000051,7.47098285,20.44999846
7.05796485,18.82499865,1.67415897,1.67415897,3.34831794,6.65524079,17.19999970,7.46068892,20.44999760
7.04764917,18.82500008,1.67416621,1.67416621,3.34833241,6.64489271,17.20000171,7.45040563,20.44999846
7.03732440,18.82500066,1.67417852,1.67417852,3.34835704,6.63451827,17.20000191,7.44013052,20.44999941
7.02705679,18.82527400,1.67447765,1.67447765,3.34895530,6.62411403,17.20000093,7.42999955,20.45054706
