q_v,q_dist,q_du,q_steer,q_lat_g,q_collision,q_progress,q_escape_vel,status,lap_time,max_distance
1.5,0.0,0.2,5.0,300.0,200.0,13.0,6.5,Finished,24.99927592277527,0.0
1.5,0.0,0.2,5.0,300.0,200.0,13.0,8.0,Finished,23.99907159805298,0.0
1.5,0.0,0.2,5.0,300.0,200.0,16.0,5.0,Finished,23.999298095703125,0.0
1.5,0.0,0.2,5.0,300.0,200.0,16.0,6.5,Finished,24.998988151550293,0.0
1.5,0.0,0.2,5.0,300.0,200.0,16.0,8.0,Finished,24.99939799308777,0.0
1.5,0.0,0.2,5.0,300.0,150.0,10.0,5.0,Finished,23.999429941177368,0.0
1.5,0.0,0.2,5.0,300.0,150.0,10.0,6.5,Finished,29.9993953704834,0.0
1.5,0.0,0.2,5.0,300.0,150.0,10.0,8.0,Finished,32.99943947792053,0.0
1.5,0.0,0.2,5.0,300.0,150.0,13.0,5.0,Finished,24.999261617660522,0.0
1.5,0.0,0.2,5.0,300.0,150.0,13.0,6.5,Finished,24.998950004577637,0.0
1.5,0.0,0.2,5.0,300.0,150.0,13.0,8.0,Finished,24.999383449554443,0.0
1.5,0.0,0.2,5.0,300.0,150.0,16.0,5.0,Crashed,999.0,8.577164547687223
1.5,0.0,0.2,5.0,300.0,150.0,16.0,6.5,Finished,23.999226093292236,0.0
1.5,0.0,0.2,5.0,300.0,150.0,16.0,8.0,Finished,29.999319076538086,0.0
1.5,0.0,0.2,7.0,200.0,200.0,10.0,5.0,Finished,35.999303579330444,0.0
1.5,0.0,0.2,7.0,200.0,200.0,10.0,6.5,Crashed,999.0,9.51643291013666
1.5,0.0,0.2,7.0,200.0,200.0,10.0,8.0,Finished,23.999295711517334,0.0
1.5,0.0,0.2,7.0,200.0,200.0,13.0,5.0,Crashed,999.0,9.296317265492576
1.5,0.0,0.2,7.0,200.0,200.0,13.0,6.5,Finished,36.99920725822449,0.0
1.5,0.0,0.2,7.0,200.0,200.0,13.0,8.0,Finished,30.999278783798218,0.0
1.5,0.0,0.2,7.0,200.0,200.0,16.0,5.0,Finished,29.999371767044067,0.0
1.5,0.0,0.2,7.0,200.0,200.0,16.0,6.5,Finished,29.999223947525024,0.0
1.5,0.0,0.2,7.0,200.0,200.0,16.0,8.0,Finished,24.999298572540283,0.0
1.5,0.0,0.2,7.0,200.0,150.0,10.0,5.0,Finished,23.999231815338135,0.0
1.5,0.0,0.2,7.0,200.0,150.0,10.0,6.5,Finished,24.999281883239746,0.0
1.5,0.0,0.2,7.0,200.0,150.0,10.0,8.0,Finished,25.999158143997192,0.0
1.5,0.0,0.2,7.0,200.0,150.0,13.0,5.0,Finished,23.999430179595947,0.0
1.5,0.0,0.2,7.0,200.0,150.0,13.0,6.5,Finished,24.999304056167603,0.0
1.5,0.0,0.2,7.0,200.0,150.0,13.0,8.0,Finished,29.99919080734253,0.0
1.5,0.0,0.2,7.0,200.0,150.0,16.0,5.0,Finished,23.99937605857849,0.0
1.5,0.0,0.2,7.0,200.0,150.0,16.0,6.5,Crashed,999.0,9.488914540523515
1.5,0.0,0.2,7.0,200.0,150.0,16.0,8.0,Finished,23.99931573867798,0.0
1.5,0.0,0.2,7.0,250.0,200.0,10.0,5.0,Finished,29.999257802963257,0.0
1.5,0.0,0.2,7.0,250.0,200.0,10.0,6.5,Finished,28.999479055404663,0.0
1.5,0.0,0.2,7.0,250.0,200.0,10.0,8.0,Finished,24.99925422668457,0.0
1.5,0.0,0.2,7.0,250.0,200.0,13.0,5.0,Finished,23.999303817749023,0.0
1.5,0.0,0.2,7.0,250.0,200.0,13.0,6.5,Finished,34.999284982681274,0.0
1.5,0.0,0.2,7.0,250.0,200.0,13.0,8.0,Finished,29.999361038208008,0.0
1.5,0.0,0.2,7.0,250.0,200.0,16.0,5.0,Finished,28.9991672039032,0.0
1.5,0.0,0.2,7.0,250.0,200.0,16.0,6.5,Finished,23.998948574066162,0.0
1.5,0.0,0.2,7.0,250.0,200.0,16.0,8.0,Finished,29.99936294555664,0.0
1.5,0.0,0.2,7.0,250.0,150.0,10.0,5.0,Crashed,999.0,10.734365493949408
1.5,0.0,0.2,7.0,250.0,150.0,10.0,6.5,Finished,24.999288320541382,0.0
1.5,0.0,0.2,7.0,250.0,150.0,10.0,8.0,Finished,24.999347448349,0.0
1.5,0.0,0.2,7.0,250.0,150.0,13.0,5.0,Finished,28.999364614486694,0.0
1.5,0.0,0.2,7.0,250.0,150.0,13.0,6.5,Finished,29.99930763244629,0.0
1.5,0.0,0.2,7.0,250.0,150.0,13.0,8.0,Finished,24.999369859695435,0.0
1.5,0.0,0.2,7.0,250.0,150.0,16.0,5.0,Finished,23.999351263046265,0.0
1.5,0.0,0.2,7.0,250.0,150.0,16.0,6.5,Finished,23.999293088912964,0.0
1.5,0.0,0.2,7.0,250.0,150.0,16.0,8.0,Finished,30.99903655052185,0.0
1.5,0.0,0.2,7.0,300.0,200.0,10.0,5.0,Finished,23.999366998672485,0.0
1.5,0.0,0.2,7.0,300.0,200.0,10.0,6.5,Crashed,999.0,9.526389805992688
1.5,0.0,0.2,7.0,300.0,200.0,10.0,8.0,Crashed,999.0,10.464271827518173
1.5,0.0,0.2,7.0,300.0,200.0,13.0,5.0,Finished,24.999497413635254,0.0
1.5,0.0,0.2,7.0,300.0,200.0,13.0,6.5,Finished,25.999506950378418,0.0
1.5,0.0,0.2,7.0,300.0,200.0,13.0,8.0,Finished,24.999282836914062,0.0
1.5,0.0,0.2,7.0,300.0,200.0,16.0,5.0,Finished,24.999356031417847,0.0
1.5,0.0,0.2,7.0,300.0,200.0,16.0,6.5,Finished,23.999383687973022,0.0
1.5,0.0,0.2,7.0,300.0,200.0,16.0,8.0,Finished,23.999325037002563,0.0
1.5,0.0,0.2,7.0,300.0,150.0,10.0,5.0,Finished,29.999394178390503,0.0
1.5,0.0,0.2,7.0,300.0,150.0,10.0,6.5,Finished,23.999067068099976,0.0
1.5,0.0,0.2,7.0,300.0,150.0,10.0,8.0,Finished,23.9992778301239,0.0
1.5,0.0,0.2,7.0,300.0,150.0,13.0,5.0,Finished,24.999327659606934,0.0
1.5,0.0,0.2,7.0,300.0,150.0,13.0,6.5,Finished,23.999297857284546,0.0
1.5,0.0,0.2,7.0,300.0,150.0,13.0,8.0,Finished,23.99945068359375,0.0
1.5,0.0,0.2,7.0,300.0,150.0,16.0,5.0,Finished,35.99940061569214,0.0
1.5,0.0,0.2,7.0,300.0,150.0,16.0,6.5,Finished,24.999226570129395,0.0
1.5,0.0,0.2,7.0,300.0,150.0,16.0,8.0,Finished,29.999391078948975,0.0
1.5,0.0,0.5,3.0,200.0,200.0,10.0,5.0,Finished,29.999480962753296,0.0
1.5,0.0,0.5,3.0,200.0,200.0,10.0,6.5,Finished,23.999022006988525,0.0
1.5,0.0,0.5,3.0,200.0,200.0,10.0,8.0,Crashed,999.0,9.44983159595741
1.5,0.0,0.5,3.0,200.0,200.0,13.0,5.0,Finished,23.99924635887146,0.0
1.5,0.0,0.5,3.0,200.0,200.0,13.0,6.5,Finished,29.999274969100952,0.0
1.5,0.0,0.5,3.0,200.0,200.0,13.0,8.0,Finished,23.99921941757202,0.0
1.5,0.0,0.5,3.0,200.0,200.0,16.0,5.0,Finished,22.999444246292114,0.0
1.5,0.0,0.5,3.0,200.0,200.0,16.0,6.5,Crashed,999.0,8.914326903134166
1.5,0.0,0.5,3.0,200.0,200.0,16.0,8.0,Finished,23.99929189682007,0.0
1.5,0.0,0.5,3.0,200.0,150.0,10.0,5.0,Finished,29.9992778301239,0.0
1.5,0.0,0.5,3.0,200.0,150.0,10.0,6.5,Finished,31.999386072158813,0.0
1.5,0.0,0.5,3.0,200.0,150.0,10.0,8.0,Finished,35.99924635887146,0.0
1.5,0.0,0.5,3.0,200.0,150.0,13.0,5.0,Finished,23.999113082885742,0.0
1.5,0.0,0.5,3.0,200.0,150.0,13.0,6.5,Crashed,999.0,9.509582706227725
1.5,0.0,0.5,3.0,200.0,150.0,13.0,8.0,Finished,29.99936079978943,0.0
1.5,0.0,0.5,3.0,200.0,150.0,16.0,5.0,Finished,23.999305248260498,0.0
1.5,0.0,0.5,3.0,200.0,150.0,16.0,6.5,Finished,23.99892807006836,0.0
1.5,0.0,0.5,3.0,200.0,150.0,16.0,8.0,Finished,23.999507427215576,0.0
1.5,0.0,0.5,3.0,250.0,200.0,10.0,5.0,Finished,29.999269247055054,0.0
1.5,0.0,0.5,3.0,250.0,200.0,10.0,6.5,Finished,24.999011754989624,0.0
1.5,0.0,0.5,3.0,250.0,200.0,10.0,8.0,Finished,28.99924349784851,0.0
1.5,0.0,0.5,3.0,250.0,200.0,13.0,5.0,Finished,23.99941897392273,0.0
1.5,0.0,0.5,3.0,250.0,200.0,13.0,6.5,Finished,30.999240398406982,0.0
1.5,0.0,0.5,3.0,250.0,200.0,13.0,8.0,Finished,24.998988389968872,0.0
1.5,0.0,0.5,3.0,250.0,200.0,16.0,5.0,Finished,40.999385833740234,0.0
1.5,0.0,0.5,3.0,250.0,200.0,16.0,6.5,Finished,24.999194145202637,0.0
1.5,0.0,0.5,3.0,250.0,200.0,16.0,8.0,Finished,23.999398708343506,0.0
1.5,0.0,0.5,3.0,250.0,150.0,10.0,5.0,Finished,23.99921417236328,0.0
1.5,0.0,0.5,3.0,250.0,150.0,10.0,6.5,Finished,29.99885630607605,0.0
1.5,0.0,0.5,3.0,250.0,150.0,10.0,8.0,Finished,34.99934458732605,0.0
1.5,0.0,0.5,3.0,250.0,150.0,13.0,5.0,Finished,23.999011993408203,0.0
1.5,0.0,0.5,3.0,250.0,150.0,13.0,6.5,Finished,24.99924635887146,0.0
1.5,0.0,0.5,3.0,250.0,150.0,13.0,8.0,Finished,25.99924063682556,0.0
1.5,0.0,0.5,3.0,250.0,150.0,16.0,5.0,Finished,35.99926710128784,0.0
1.5,0.0,0.5,3.0,250.0,150.0,16.0,6.5,Finished,34.999433279037476,0.0
1.5,0.0,0.5,3.0,250.0,150.0,16.0,8.0,Finished,23.999409437179565,0.0
1.5,0.0,0.5,3.0,300.0,200.0,10.0,5.0,Finished,23.99925136566162,0.0
1.5,0.0,0.5,3.0,300.0,200.0,10.0,6.5,Finished,32.999016523361206,0.0
1.5,0.0,0.5,3.0,300.0,200.0,10.0,8.0,Finished,24.999403953552246,0.0
1.5,0.0,0.5,3.0,300.0,200.0,13.0,5.0,Finished,28.999382257461548,0.0
1.5,0.0,0.5,3.0,300.0,200.0,13.0,6.5,Finished,24.99929690361023,0.0
1.5,0.0,0.5,3.0,300.0,200.0,13.0,8.0,Finished,36.9994797706604,0.0
1.5,0.0,0.5,3.0,300.0,200.0,16.0,5.0,Finished,23.99947762489319,0.0
1.5,0.0,0.5,3.0,300.0,200.0,16.0,6.5,Finished,30.999353885650635,0.0
1.5,0.0,0.5,3.0,300.0,200.0,16.0,8.0,Finished,23.99936270713806,0.0
1.5,0.0,0.5,3.0,300.0,150.0,10.0,5.0,Finished,23.999097108840942,0.0
1.5,0.0,0.5,3.0,300.0,150.0,10.0,6.5,Finished,23.999366998672485,0.0
1.5,0.0,0.5,3.0,300.0,150.0,10.0,8.0,Finished,30.99926257133484,0.0
1.5,0.0,0.5,3.0,300.0,150.0,13.0,5.0,Finished,22.99898362159729,0.0
1.5,0.0,0.5,3.0,300.0,150.0,13.0,6.5,Finished,24.999144077301025,0.0
1.5,0.0,0.5,3.0,300.0,150.0,13.0,8.0,Finished,24.999160051345825,0.0
1.5,0.0,0.5,3.0,300.0,150.0,16.0,5.0,Finished,23.999311923980713,0.0
1.5,0.0,0.5,3.0,300.0,150.0,16.0,6.5,Finished,34.99907875061035,0.0
1.5,0.0,0.5,3.0,300.0,150.0,16.0,8.0,Finished,29.99929165840149,0.0
1.5,0.0,0.5,5.0,200.0,200.0,10.0,5.0,Crashed,999.0,9.367866382544097
1.5,0.0,0.5,5.0,200.0,200.0,10.0,6.5,Finished,29.99931526184082,0.0
1.5,0.0,0.5,5.0,200.0,200.0,10.0,8.0,Finished,31.999248266220093,0.0
1.5,0.0,0.5,5.0,200.0,200.0,13.0,5.0,Finished,34.999534368515015,0.0
1.5,0.0,0.5,5.0,200.0,200.0,13.0,6.5,Finished,24.9992196559906,0.0
1.5,0.0,0.5,5.0,200.0,200.0,13.0,8.0,Finished,31.999357223510742,0.0
1.5,0.0,0.5,5.0,200.0,200.0,16.0,5.0,Finished,28.999341249465942,0.0
1.5,0.0,0.5,5.0,200.0,200.0,16.0,6.5,Finished,29.99894118309021,0.0
1.5,0.0,0.5,5.0,200.0,200.0,16.0,8.0,Finished,29.99905037879944,0.0
1.5,0.0,0.5,5.0,200.0,150.0,10.0,5.0,Finished,23.999155521392822,0.0
1.5,0.0,0.5,5.0,200.0,150.0,10.0,6.5,Finished,30.999269008636475,0.0
1.5,0.0,0.5,5.0,200.0,150.0,10.0,8.0,Finished,25.999380111694336,0.0
1.5,0.0,0.5,5.0,200.0,150.0,13.0,5.0,Finished,23.999120473861694,0.0
1.5,0.0,0.5,5.0,200.0,150.0,13.0,6.5,Finished,24.99919819831848,0.0
1.5,0.0,0.5,5.0,200.0,150.0,13.0,8.0,Finished,24.99917721748352,0.0
1.5,0.0,0.5,5.0,200.0,150.0,16.0,5.0,Finished,29.999318838119507,0.0
1.5,0.0,0.5,5.0,200.0,150.0,16.0,6.5,Finished,24.999300003051758,0.0
1.5,0.0,0.5,5.0,200.0,150.0,16.0,8.0,Finished,30.999293565750122,0.0
1.5,0.0,0.5,5.0,250.0,200.0,10.0,5.0,Finished,23.999093294143677,0.0
1.5,0.0,0.5,5.0,250.0,200.0,10.0,6.5,Finished,24.998998165130615,0.0
1.5,0.0,0.5,5.0,250.0,200.0,10.0,8.0,Finished,24.999262809753418,0.0
1.5,0.0,0.5,5.0,250.0,200.0,13.0,5.0,Finished,23.99933099746704,0.0
1.5,0.0,0.5,5.0,250.0,200.0,13.0,6.5,Finished,34.99927020072937,0.0
1.5,0.0,0.5,5.0,250.0,200.0,13.0,8.0,Finished,24.999367475509644,0.0
1.5,0.0,0.5,5.0,250.0,200.0,16.0,5.0,Finished,28.999231100082397,0.0
1.5,0.0,0.5,5.0,250.0,200.0,16.0,6.5,Finished,30.999361276626587,0.0
1.5,0.0,0.5,5.0,250.0,200.0,16.0,8.0,Finished,24.99925708770752,0.0
1.5,0.0,0.5,5.0,250.0,150.0,10.0,5.0,Finished,29.99923038482666,0.0
1.5,0.0,0.5,5.0,250.0,150.0,10.0,6.5,Finished,23.99912190437317,0.0
1.5,0.0,0.5,5.0,250.0,150.0,10.0,8.0,Finished,25.99934220314026,0.0
1.5,0.0,0.5,5.0,250.0,150.0,13.0,5.0,Crashed,999.0,9.53186376554967
1.5,0.0,0.5,5.0,250.0,150.0,13.0,6.5,Finished,23.999378442764282,0.0
1.5,0.0,0.5,5.0,250.0,150.0,13.0,8.0,Crashed,999.0,10.13793346830537
1.5,0.0,0.5,5.0,250.0,150.0,16.0,5.0,Finished,23.999459743499756,0.0
1.5,0.0,0.5,5.0,250.0,150.0,16.0,6.5,Finished,29.999443769454956,0.0
1.5,0.0,0.5,5.0,250.0,150.0,16.0,8.0,Finished,23.99900531768799,0.0
1.5,0.0,0.5,5.0,300.0,200.0,10.0,5.0,Finished,23.99932289123535,0.0
1.5,0.0,0.5,5.0,300.0,200.0,10.0,6.5,Finished,24.9991512298584,0.0
1.5,0.0,0.5,5.0,300.0,200.0,10.0,8.0,Finished,24.999348878860474,0.0
1.5,0.0,0.5,5.0,300.0,200.0,13.0,5.0,Finished,23.99921989440918,0.0
1.5,0.0,0.5,5.0,300.0,200.0,13.0,6.5,Finished,25.999018669128418,0.0
1.5,0.0,0.5,5.0,300.0,200.0,13.0,8.0,Crashed,999.0,11.136587110307984
1.5,0.0,0.5,5.0,300.0,200.0,16.0,5.0,Finished,28.999366521835327,0.0
1.5,0.0,0.5,5.0,300.0,200.0,16.0,6.5,Finished,23.99930763244629,0.0
1.5,0.0,0.5,5.0,300.0,200.0,16.0,8.0,Finished,24.999343156814575,0.0
1.5,0.0,0.5,5.0,300.0,150.0,10.0,5.0,Finished,30.999456882476807,0.0
1.5,0.0,0.5,5.0,300.0,150.0,10.0,6.5,Finished,35.99946999549866,0.0
1.5,0.0,0.5,5.0,300.0,150.0,10.0,8.0,Finished,24.999247074127197,0.0
1.5,0.0,0.5,5.0,300.0,150.0,13.0,5.0,Finished,23.999247312545776,0.0
1.5,0.0,0.5,5.0,300.0,150.0,13.0,6.5,Finished,24.999363660812378,0.0
1.5,0.0,0.5,5.0,300.0,150.0,13.0,8.0,Crashed,999.0,7.721741707042197
1.5,0.0,0.5,5.0,300.0,150.0,16.0,5.0,Finished,23.999285221099854,0.0
1.5,0.0,0.5,5.0,300.0,150.0,16.0,6.5,Finished,24.999356985092163,0.0
1.5,0.0,0.5,5.0,300.0,150.0,16.0,8.0,Finished,23.999337673187256,0.0
1.5,0.0,0.5,7.0,200.0,200.0,10.0,5.0,Finished,23.99902319908142,0.0
1.5,0.0,0.5,7.0,200.0,200.0,10.0,6.5,Finished,24.999391317367554,0.0
1.5,0.0,0.5,7.0,200.0,200.0,10.0,8.0,Finished,23.999441862106323,0.0
1.5,0.0,0.5,7.0,200.0,200.0,13.0,5.0,Finished,28.99937891960144,0.0
1.5,0.0,0.5,7.0,200.0,200.0,13.0,6.5,Finished,24.99920129776001,0.0
1.5,0.0,0.5,7.0,200.0,200.0,13.0,8.0,Finished,23.998953819274902,0.0
1.5,0.0,0.5,7.0,200.0,200.0,16.0,5.0,Finished,29.999351024627686,0.0
1.5,0.0,0.5,7.0,200.0,200.0,16.0,6.5,Finished,23.999441146850586,0.0
1.5,0.0,0.5,7.0,200.0,200.0,16.0,8.0,Finished,23.99928069114685,0.0
1.5,0.0,0.5,7.0,200.0,150.0,10.0,5.0,Finished,23.999279499053955,0.0
1.5,0.0,0.5,7.0,200.0,150.0,10.0,6.5,Finished,25.999364614486694,0.0
1.5,0.0,0.5,7.0,200.0,150.0,10.0,8.0,Crashed,999.0,9.26468062875421
1.5,0.0,0.5,7.0,200.0,150.0,13.0,5.0,Finished,29.999406814575195,0.0
1.5,0.0,0.5,7.0,200.0,150.0,13.0,6.5,Finished,29.99940061569214,0.0
1.5,0.0,0.5,7.0,200.0,150.0,13.0,8.0,Finished,29.999350786209106,0.0
1.5,0.0,0.5,7.0,200.0,150.0,16.0,5.0,Finished,24.99921989440918,0.0
1.5,0.0,0.5,7.0,200.0,150.0,16.0,6.5,Finished,23.999036073684692,0.0
1.5,0.0,0.5,7.0,200.0,150.0,16.0,8.0,Finished,25.999307870864868,0.0
1.5,0.0,0.5,7.0,250.0,200.0,10.0,5.0,Finished,40.999387979507446,0.0
1.5,0.0,0.5,7.0,250.0,200.0,10.0,6.5,Finished,25.999250888824463,0.0
1.5,0.0,0.5,7.0,250.0,200.0,10.0,8.0,Finished,23.99941658973694,0.0
1.5,0.0,0.5,7.0,250.0,200.0,13.0,5.0,Finished,28.999111652374268,0.0
1.5,0.0,0.5,7.0,250.0,200.0,13.0,6.5,Finished,29.999178886413574,0.0
1.5,0.0,0.5,7.0,250.0,200.0,13.0,8.0,Finished,29.999030351638794,0.0
1.5,0.0,0.5,7.0,250.0,200.0,16.0,5.0,Finished,23.999327898025513,0.0
1.5,0.0,0.5,7.0,250.0,200.0,16.0,6.5,Finished,29.999077081680298,0.0
1.5,0.0,0.5,7.0,250.0,200.0,16.0,8.0,Finished,23.99930715560913,0.0
1.5,0.0,0.5,7.0,250.0,150.0,10.0,5.0,Finished,24.9994113445282,0.0
1.5,0.0,0.5,7.0,250.0,150.0,10.0,6.5,Finished,23.999356269836426,0.0
1.5,0.0,0.5,7.0,250.0,150.0,10.0,8.0,Finished,25.999470710754395,0.0
1.5,0.0,0.5,7.0,250.0,150.0,13.0,5.0,Finished,29.99931836128235,0.0
1.5,0.0,0.5,7.0,250.0,150.0,13.0,6.5,Finished,23.99893879890442,0.0
1.5,0.0,0.5,7.0,250.0,150.0,13.0,8.0,Finished,23.99942684173584,0.0
1.5,0.0,0.5,7.0,250.0,150.0,16.0,5.0,Finished,23.999286651611328,0.0
1.5,0.0,0.5,7.0,250.0,150.0,16.0,6.5,Finished,28.99931788444519,0.0
1.5,0.0,0.5,7.0,250.0,150.0,16.0,8.0,Finished,31.99925398826599,0.0
1.5,0.0,0.5,7.0,300.0,200.0,10.0,5.0,Finished,23.999388933181763,0.0
1.5,0.0,0.5,7.0,300.0,200.0,10.0,6.5,Finished,29.99921703338623,0.0
1.5,0.0,0.5,7.0,300.0,200.0,10.0,8.0,Finished,23.999194383621216,0.0
1.5,0.0,0.5,7.0,300.0,200.0,13.0,5.0,Finished,34.99953055381775,0.0
1.5,0.0,0.5,7.0,300.0,200.0,13.0,6.5,Finished,24.999011516571045,0.0
1.5,0.0,0.5,7.0,300.0,200.0,13.0,8.0,Finished,24.999316215515137,0.0
1.5,0.0,0.5,7.0,300.0,200.0,16.0,5.0,Finished,23.99892783164978,0.0
1.5,0.0,0.5,7.0,300.0,200.0,16.0,6.5,Finished,29.99931788444519,0.0
1.5,0.0,0.5,7.0,300.0,200.0,16.0,8.0,Crashed,999.0,8.898913202912983
1.5,0.0,0.5,7.0,300.0,150.0,10.0,5.0,Finished,29.999348640441895,0.0
1.5,0.0,0.5,7.0,300.0,150.0,10.0,6.5,Finished,23.99950623512268,0.0
1.5,0.0,0.5,7.0,300.0,150.0,10.0,8.0,Finished,24.999348640441895,0.0
1.5,0.0,0.5,7.0,300.0,150.0,13.0,5.0,Finished,23.999350786209106,0.0
1.5,0.0,0.5,7.0,300.0,150.0,13.0,6.5,Finished,24.999378442764282,0.0
1.5,0.0,0.5,7.0,300.0,150.0,13.0,8.0,Finished,24.999282360076904,0.0
1.5,0.0,0.5,7.0,300.0,150.0,16.0,5.0,Finished,23.99920082092285,0.0
1.5,0.0,0.5,7.0,300.0,150.0,16.0,6.5,Finished,23.999386310577393,0.0
1.5,0.0,0.5,7.0,300.0,150.0,16.0,8.0,Finished,25.999258279800415,0.0
1.5,0.0,0.8,3.0,200.0,200.0,10.0,5.0,Finished,23.999263286590576,0.0
1.5,0.0,0.8,3.0,200.0,200.0,10.0,6.5,Finished,30.999436140060425,0.0
1.5,0.0,0.8,3.0,200.0,200.0,10.0,8.0,Finished,23.999207258224487,0.0
1.5,0.0,0.8,3.0,200.0,200.0,13.0,5.0,Finished,28.999216318130493,0.0
1.5,0.0,0.8,3.0,200.0,200.0,13.0,6.5,Finished,24.999470233917236,0.0
1.5,0.0,0.8,3.0,200.0,200.0,13.0,8.0,Finished,24.999202489852905,0.0
1.5,0.0,0.8,3.0,200.0,200.0,16.0,5.0,Finished,34.99909591674805,0.0
1.5,0.0,0.8,3.0,200.0,200.0,16.0,6.5,Finished,24.999406576156616,0.0
1.5,0.0,0.8,3.0,200.0,200.0,16.0,8.0,Finished,29.999292612075806,0.0
1.5,0.0,0.8,3.0,200.0,150.0,10.0,5.0,Finished,29.999229907989502,0.0
1.5,0.0,0.8,3.0,200.0,150.0,10.0,6.5,Finished,29.99933910369873,0.0
1.5,0.0,0.8,3.0,200.0,150.0,10.0,8.0,Finished,24.9992892742157,0.0
1.5,0.0,0.8,3.0,200.0,150.0,13.0,5.0,Finished,23.999333381652832,0.0
1.5,0.0,0.8,3.0,200.0,150.0,13.0,6.5,Finished,23.999107122421265,0.0
1.5,0.0,0.8,3.0,200.0,150.0,13.0,8.0,Crashed,999.0,9.185872291063824
1.5,0.0,0.8,3.0,200.0,150.0,16.0,5.0,Finished,23.999135971069336,0.0
1.5,0.0,0.8,3.0,200.0,150.0,16.0,6.5,Finished,24.99900245666504,0.0
1.5,0.0,0.8,3.0,200.0,150.0,16.0,8.0,Finished,29.999486207962036,0.0
1.5,0.0,0.8,3.0,250.0,200.0,10.0,5.0,Finished,29.99931788444519,0.0
1.5,0.0,0.8,3.0,250.0,200.0,10.0,6.5,Crashed,999.0,9.313225488538572
1.5,0.0,0.8,3.0,250.0,200.0,10.0,8.0,Finished,30.999178171157837,0.0
1.5,0.0,0.8,3.0,250.0,200.0,13.0,5.0,Finished,23.999409437179565,0.0
1.5,0.0,0.8,3.0,250.0,200.0,13.0,6.5,Finished,23.999364852905273,0.0
1.5,0.0,0.8,3.0,250.0,200.0,13.0,8.0,Finished,23.999059677124023,0.0
1.5,0.0,0.8,3.0,250.0,200.0,16.0,5.0,Finished,28.999200105667114,0.0
1.5,0.0,0.8,3.0,250.0,200.0,16.0,6.5,Finished,30.999235153198242,0.0
1.5,0.0,0.8,3.0,250.0,200.0,16.0,8.0,Crashed,999.0,9.520163058608043
1.5,0.0,0.8,3.0,250.0,150.0,10.0,5.0,Crashed,999.0,9.555389885049484
1.5,0.0,0.8,3.0,250.0,150.0,10.0,6.5,Finished,29.999374628067017,0.0
1.5,0.0,0.8,3.0,250.0,150.0,10.0,8.0,Finished,24.999341249465942,0.0
1.5,0.0,0.8,3.0,250.0,150.0,13.0,5.0,Finished,24.999213933944702,0.0
1.5,0.0,0.8,3.0,250.0,150.0,13.0,6.5,Finished,23.999075174331665,0.0
1.5,0.0,0.8,3.0,250.0,150.0,13.0,8.0,Finished,24.99924111366272,0.0
1.5,0.0,0.8,3.0,250.0,150.0,16.0,5.0,Crashed,999.0,9.527938890752939
1.5,0.0,0.8,3.0,250.0,150.0,16.0,6.5,Finished,29.999420881271362,0.0
1.5,0.0,0.8,3.0,250.0,150.0,16.0,8.0,Finished,23.999335527420044,0.0
1.5,0.0,0.8,3.0,300.0,200.0,10.0,5.0,Finished,28.999354600906372,0.0
1.5,0.0,0.8,3.0,300.0,200.0,10.0,6.5,Finished,32.9993097782135,0.0
1.5,0.0,0.8,3.0,300.0,200.0,10.0,8.0,Finished,23.999327898025513,0.0
1.5,0.0,0.8,3.0,300.0,200.0,13.0,5.0,Finished,23.99936819076538,0.0
1.5,0.0,0.8,3.0,300.0,200.0,13.0,6.5,Finished,29.99928641319275,0.0
1.5,0.0,0.8,3.0,300.0,200.0,13.0,8.0,Finished,23.999332904815674,0.0
1.5,0.0,0.8,3.0,300.0,200.0,16.0,5.0,Finished,23.999287605285645,0.0
1.5,0.0,0.8,3.0,300.0,200.0,16.0,6.5,Finished,34.999327182769775,0.0
1.5,0.0,0.8,3.0,300.0,200.0,16.0,8.0,Finished,35.99923086166382,0.0
1.5,0.0,0.8,3.0,300.0,150.0,10.0,5.0,Crashed,999.0,9.55256009243492
1.5,0.0,0.8,3.0,300.0,150.0,10.0,6.5,Finished,29.99909210205078,0.0
1.5,0.0,0.8,3.0,300.0,150.0,10.0,8.0,Finished,23.999398469924927,0.0
1.5,0.0,0.8,3.0,300.0,150.0,13.0,5.0,Finished,35.999412059783936,0.0
1.5,0.0,0.8,3.0,300.0,150.0,13.0,6.5,Finished,23.999280214309692,0.0
1.5,0.0,0.8,3.0,300.0,150.0,13.0,8.0,Finished,24.99934959411621,0.0
1.5,0.0,0.8,3.0,300.0,150.0,16.0,5.0,Finished,24.999338388442993,0.0
1.5,0.0,0.8,3.0,300.0,150.0,16.0,6.5,Finished,24.999168395996094,0.0
1.5,0.0,0.8,3.0,300.0,150.0,16.0,8.0,Crashed,999.0,9.564952653982479
1.5,0.0,0.8,5.0,200.0,200.0,10.0,5.0,Finished,23.999311685562134,0.0
1.5,0.0,0.8,5.0,200.0,200.0,10.0,6.5,Finished,24.999178647994995,0.0
1.5,0.0,0.8,5.0,200.0,200.0,10.0,8.0,Finished,29.99937677383423,0.0
1.5,0.0,0.8,5.0,200.0,200.0,13.0,5.0,Finished,23.999297857284546,0.0
1.5,0.0,0.8,5.0,200.0,200.0,13.0,6.5,Finished,29.99951672554016,0.0
1.5,0.0,0.8,5.0,200.0,200.0,13.0,8.0,Finished,24.999218940734863,0.0
