x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
6.96250248,19.72825050,2.65970215,0.88563477,3.54533691,6.30932394,17.15000059,7.17999962,20.58676309
6.95277119,19.73055267,2.66228516,0.89698242,3.55926758,6.29816056,17.15000102,7.17332390,20.59999728
6.94304180,19.73286247,2.66488037,0.89467285,3.55955322,6.28697857,17.15000192,7.16330008,20.59999904
6.93331385,19.73517990,2.71908447,0.89235352,3.61143799,6.26305478,17.09999991,7.15328054,20.59999751
6.92358780,19.73750305,2.72171143,0.89003174,3.61174316,6.25180557,17.10000007,7.14326851,20.59999764
6.91386366,19.73983765,2.72435547,0.88770020,3.61205566,6.24053676,17.09999976,7.13325956,20.59999875
6.90414095,19.74217606,2.72700928,0.88536377,3.61237305,6.22924430,17.10000011,7.12325610,20.59999744
6.89442062,19.74452591,2.72968018,0.88302002,3.61270020,6.21793028,17.10000051,7.11325744,20.59999934
6.88470221,19.74688148,2.73236328,0.88066895,3.61303223,6.20659715,17.09999967,7.10326248,20.59999887
6.87498617,19.74924850,2.73506348,0.87830811,3.61337158,6.19523970,17.10000023,7.09327245,20.59999886
6.86527205,19.75161934,2.73777344,0.87594482,3.61371826,6.18386162,17.10000037,7.08328787,20.59999922
6.85555983,19.75400352,2.74050049,0.87356689,3.61406738,6.17246857,17.10000108,7.07330323,20.59999815
6.84584999,19.75639534,2.74324463,0.87118408,3.61442871,6.16104561,17.10000042,7.06332629,20.59999818
6.83614206,19.75879478,2.74600098,0.86879395,3.61479492,6.14960393,17.10000052,7.05335254,20.59999782
6.82643652,19.76120186,2.74876953,0.86639648,3.61516602,6.13814608,17.10000106,7.04338174,20.59999718
6.81673288,19.76362038,2.75155762,0.86398926,3.61554687,6.12666499,17.09999962,7.03341424,20.59999746
6.80703163,19.76604652,2.75435547,0.88764893,3.64200439,6.11516580,17.10000151,7.02999993,20.62523555
6.79733276,19.76848221,2.75717041,0.91081543,3.66798584,6.10364653,17.10000175,7.02648803,20.64999942
6.78763580,19.77092361,2.75999756,0.90839355,3.66839111,6.09210868,17.10000092,7.01655353,20.65000010
6.77794123,19.77337646,2.81451416,0.90595947,3.72047363,6.06750473,17.05000177,7.00662250,20.64999920
6.76824856,19.77583694,2.81737549,0.90351807,3.72089355,6.05590708,17.05000239,6.99669287,20.64999830
6.75855827,19.77830505,2.82025146,0.90107178,3.72132324,6.04428924,17.05000198,6.98676759,20.64999927
6.74886990,19.78078461,2.63651367,0.89861328,3.53512695,6.08000063,17.23052611,6.97684323,20.64999920
6.73918390,19.78326988,2.59387695,0.89614990,3.49002686,6.08000039,17.27455006,6.96692302,20.64999913
6.72950029,19.78576469,2.55133789,0.89367920,3.44501709,6.08000056,17.31848377,6.95700618,20.65000053
6.71981812,19.78826714,2.52164062,0.89119873,3.41283936,6.07675505,17.35000100,6.94708959,20.64999964
6.71013880,19.79077721,2.52454834,0.88871094,3.41325928,6.06519542,17.35000015,6.93717673,20.64999833
6.70046139,19.79329681,2.52746826,0.88621582,3.41368408,6.05362224,17.35000088,6.92726506,20.64999897
6.69078588,19.79582405,2.53040283,0.88371338,3.41411621,6.04203037,17.35000017,6.91735611,20.64999923
6.68111277,19.79835892,2.53334961,0.88120361,3.41455322,6.03042289,17.34999978,6.90744958,20.64999934
6.67144156,19.80090332,2.53630859,0.87868408,3.41499268,6.01880199,17.35000087,6.89754338,20.64999912
6.66177320,19.80345726,2.53928223,0.87615479,3.41543701,6.00716998,17.35000067,6.88763772,20.64999874
6.65210629,19.80601692,2.54226807,0.87362061,3.41588867,5.99551927,17.34999969,6.87773471,20.64999844
6.64244175,19.80858421,2.54526367,0.87107910,3.41634277,5.98385813,17.35000024,6.86783232,20.64999846
6.63277912,19.81116104,2.51808838,0.86853027,3.38661865,5.98000062,17.37915590,6.85793321,20.64999979
6.62311888,19.81374359,2.49951904,0.86597412,3.36549316,5.97393233,17.40000118,6.84803365,20.64999986
6.61346054,19.81633568,2.50254639,0.86340820,3.36595459,5.96225480,17.40000185,6.83813425,20.64999952
6.60380411,19.81893539,2.50558594,0.86760254,3.37318848,5.95056354,17.40000216,6.82999998,20.65653293
6.59415054,19.82154274,2.50864014,0.90289307,3.41153320,5.93885670,17.40000080,6.82999954,20.69308800
6.58449841,19.82415771,2.50077881,0.90747070,3.40824951,5.93000009,17.41054506,6.82199964,20.69999798
6.57484865,19.82678223,1.88711670,0.90488037,2.79199707,6.08000032,18.00570150,6.81213050,20.69999807
6.56520081,19.82941246,1.84674072,0.90228516,2.74902588,6.08000067,18.04755043,6.80226109,20.69999903
6.55555487,19.83205032,1.80649170,0.89968262,2.70617432,6.08000057,18.08927656,6.79239400,20.69999966
6.54591131,19.83469582,1.76639648,0.89707031,2.66346680,6.08000020,18.13085204,6.78252581,20.69999853
6.53626966,19.83734894,1.72644531,0.89445068,2.62089600,6.08000034,18.17228678,6.77265735,20.69999774
6.52663040,19.84000969,1.68663574,0.89182617,2.57846191,6.08000059,18.21358346,6.76279055,20.69999945
6.51699305,19.84267807,1.64697998,0.88919189,2.53617188,6.08000021,18.25472964,6.75292213,20.69999928
6.50735760,19.84535599,1.60747070,0.88654785,2.49401855,6.08000019,18.29573423,6.74305259,20.69999915
6.49772453,19.84803963,1.56811279,0.88389648,2.45200928,6.08000081,18.33658837,6.73318242,20.69999776
6.48809338,19.85072899,1.52890137,0.88124268,2.41014404,6.08000034,18.37729777,6.72331391,20.69999926
6.47846413,19.85342789,1.48985107,0.87857666,2.36842773,6.08000034,18.41785040,6.71344129,20.69999899
6.46883726,19.85613441,1.45951904,0.87590332,2.33542236,6.07770142,18.45000192,6.70357019,20.69999879
6.45921183,19.85884666,1.46256348,0.87322266,2.33578613,6.06647387,18.45000008,6.69369579,20.69999768
6.44958878,19.86156464,1.46561279,0.87053711,2.33614990,6.05524010,18.45000166,6.68382196,20.69999752
6.43996763,19.86429214,1.46867676,0.89028809,2.35896484,6.04399556,18.45000169,6.67999949,20.72161214
6.43034840,19.86702538,1.47174805,0.91707275,2.38882080,6.03274894,18.45000132,6.67809979,20.74999863
6.42073154,19.86976814,1.44340820,0.91437012,2.35777832,6.03000046,18.48025153,6.66825184,20.74999902
6.41111660,19.87251472,1.40504639,0.91166504,2.31671143,6.03000060,18.52014421,6.65840390,20.75000100
6.40150356,19.87527084,1.37711182,0.90894531,2.28605713,6.02721051,18.55000046,6.64855098,20.74999887
6.39189291,19.87803459,1.38020508,0.90622070,2.28642578,6.01599828,18.55000252,6.63869935,20.74999933
6.38228416,19.88080215,1.38330811,0.90349121,2.28679932,6.00478179,18.55000037,6.62884534,20.74999948
6.37267685,19.88357735,1.38641846,0.90075439,2.28717285,5.99356008,18.55000069,6.61898856,20.75000049
6.36307240,19.88636208,1.38954102,0.89800537,2.28754639,5.98233196,18.55000103,6.60912987,20.74999934
6.35346889,19.88915062,1.36025146,0.89525391,2.25550537,5.98000035,18.58117310,6.59926842,20.75000026
6.34386778,19.89194679,1.32260742,0.89249268,2.21510010,5.98000079,18.62037637,6.58940445,20.74999981
6.33426857,19.89475060,1.29492432,0.88972412,2.18464844,5.97729679,18.65000158,6.57953881,20.74999998
6.32467175,19.89755821,1.29806152,0.88695068,2.18501221,5.96611377,18.65000067,6.56967033,20.75000010
6.31507635,19.90037537,1.30120850,0.88416748,2.18537598,5.95492262,18.65000231,6.55979979,20.75000031
6.30548286,19.90319824,1.30436523,0.88137695,2.18574219,5.94372944,18.65000106,6.54992447,20.75000026
6.29589128,19.90602684,1.30752686,0.87857910,2.18610596,5.93253213,18.65000272,6.54004670,20.74999921
6.28630209,19.90886307,1.27956055,0.87577393,2.15533447,5.93000039,18.67991060,6.53016686,20.74999914
6.27671432,19.91170502,1.26181396,0.90778320,2.16959717,5.92464873,18.70000203,6.52999987,20.78343702
6.26712894,19.91455460,1.26499512,0.92221924,2.18721436,5.91347081,18.70000180,6.52495629,20.79999987
6.25754547,19.91741180,1.26818604,0.91939941,2.18758545,5.90228757,18.70000162,6.51509751,20.80000015
6.24796343,19.92027283,1.27138428,0.91657471,2.18795898,5.89109894,18.70000001,6.50523652,20.79999992
6.23838329,19.92313957,1.27427002,0.91374268,2.18801270,5.88000017,18.70030453,6.49536961,20.79999970
