x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
3.86428404,-3.42761421,0.82252686,0.45161377,1.27414063,4.21842154,-4.17000027,3.66984252,-3.02000227
3.85515976,-3.43170691,0.81808350,0.45620117,1.27428467,4.20755901,-4.16999905,3.65864565,-3.02000108
3.84603930,-3.43580747,0.81363281,0.46079834,1.27443115,4.19669828,-4.16999860,3.64744470,-3.02000067
3.83692265,-3.43991685,0.80917236,0.46540527,1.27457764,4.18583666,-4.16999830,3.63624053,-3.02000167
3.82780981,-3.44403458,0.80470459,0.47002441,1.27472900,4.17497580,-4.16999962,3.62503168,-3.02000159
3.81870079,-3.44816065,0.80022461,0.47465576,1.27488037,4.16411294,-4.16999850,3.61381848,-3.02000024
3.80959582,-3.45229554,0.79573730,0.47929688,1.27503418,4.15325026,-4.16999985,3.60260226,-3.02000032
3.80049491,-3.45643926,0.79123779,0.48394775,1.27518555,4.14238515,-4.16999955,3.59138329,-3.02000168
3.79139781,-3.46059179,0.80634766,0.46584961,1.27219727,4.13999990,-4.18769092,3.59000062,-3.04052628
3.78230476,-3.46475363,0.82694824,0.44458496,1.27153320,4.14000003,-4.21033894,3.59000018,-3.06391111
3.77321625,-3.46892428,0.83313721,0.44250977,1.27564697,4.13377573,-4.21999985,3.58170987,-3.07000047
3.76413178,-3.47310424,0.82859863,0.44719971,1.27579834,4.12291247,-4.21999927,3.57049567,-3.07000046
3.75505161,-3.47729373,0.82404785,0.45189941,1.27594727,4.11204489,-4.21999874,3.55928015,-3.07000190
3.74597597,-3.48149228,0.81948486,0.45661133,1.27609619,4.10117278,-4.21999792,3.54806275,-3.07000202
3.73690438,-3.48570061,0.81490967,0.46133545,1.27624512,4.09029537,-4.21999792,3.53684321,-3.07000131
3.72783732,-3.48991847,0.83472412,0.46606934,1.30079346,4.08999976,-4.24198408,3.52562344,-3.07000163
3.71877480,-3.49414611,0.85519775,0.47081543,1.32601318,4.08999891,-4.26457185,3.51440330,-3.07000055
3.70971727,-3.49838352,0.85661133,0.47557129,1.33218262,4.08172977,-4.26999847,3.50318433,-3.07000030
3.70066381,-3.50263095,0.85198730,0.48033691,1.33232422,4.07083792,-4.26999883,3.49196551,-3.07000112
3.69161534,-3.50688815,0.84734863,0.46382813,1.31117676,4.05993796,-4.26999893,3.49000012,-3.08917078
3.68257141,-3.51115537,0.84269531,0.44282959,1.28552490,4.04902945,-4.26999913,3.49000067,-3.11238909
3.67353249,-3.51543260,0.83802734,0.43916748,1.27719482,4.03811200,-4.26999974,3.48247492,-3.12000236
3.66449809,-3.51972008,0.83334229,0.44397217,1.27731445,4.02718386,-4.26999897,3.47127330,-3.12000084
3.65546870,-3.52401757,0.82864258,0.44878418,1.27742676,4.01624495,-4.26999951,3.46007605,-3.12000153
3.64644432,-3.52832580,0.82392578,0.45360840,1.27753418,4.00529390,-4.27000002,3.44888140,-3.12000060
3.63742495,-3.53264403,0.81919189,0.45313965,1.27233154,3.99433140,-4.26999953,3.44000055,-3.12477255
3.62841058,-3.53697276,0.82968262,0.43231689,1.26199951,3.98999948,-4.28371682,3.43999999,-3.14787208
3.61940098,-3.54131198,0.85011475,0.41257813,1.26269287,3.98999972,-4.30639476,3.43954181,-3.17000161
3.61039662,-3.54566169,0.86044922,0.41743652,1.27788574,3.98559704,-4.31999852,3.42837268,-3.17000155
3.60139728,-3.55002213,0.85565186,0.42230469,1.27795654,3.97459150,-4.32000014,3.41720826,-3.17000153
3.59240294,-3.55439281,0.85083252,0.42718262,1.27801514,3.96356916,-4.31999819,3.40604927,-3.17000071
3.58341384,-3.55877423,0.84599854,0.43206787,1.27806641,3.95253224,-4.32000034,3.39489791,-3.17000129
3.57443023,-3.56316614,0.84114258,0.43696289,1.27810547,3.94147652,-4.32000027,3.38375434,-3.17000042
3.56545162,-3.56756902,0.85825439,0.44186523,1.30011963,3.93999944,-4.33978305,3.37261875,-3.17000096
3.55647826,-3.57198215,0.87876953,0.44677490,1.32554443,3.93999945,-4.36264476,3.36149239,-3.17000165
